date,close,target,vader_score,lm_score,finbert_score,sbert_score,vader_compound,vader_pos,vader_neg,vader_neu
2020-04-06,156.99107360839844,1,0.3732,0.022727272727272728,0.0,-0.06969137,0.3732,0.21325,0.0,0.78675
2020-04-07,155.30030822753906,1,0.0,0.10151515151515152,0.3081024527549744,-0.07505943,0.0,0.0,0.0,1.0
2020-04-08,156.8580780029297,1,0.2448714285714286,0.007518796992481203,0.2643220680100577,-0.105885275,0.2448714285714286,0.11985714285714286,0.018571428571428572,0.8615714285714287
2020-04-09,156.86758422851562,1,0.0,0.0,-0.12824274599552155,0.01229405,0.0,0.04725,0.052,0.90075
2020-04-13,157.2190704345703,1,0.29986,0.015384615384615385,0.3226367592811584,-0.028485859,0.29986,0.1712,0.0,0.8288
2020-04-14,164.99876403808594,0,0.2114666666666667,0.0,0.3041234612464905,0.09054757,0.2114666666666667,0.104,0.0,0.8959999999999999
2020-04-15,163.26995849609375,1,0.26456666666666667,0.030303030303030304,0.30930884679158527,-0.012497197,0.26456666666666667,0.18899999999999997,0.0,0.8109999999999999
2020-04-16,168.1714630126953,0,0.27135714285714285,0.0,0.2399353129523141,0.00019717216,0.27135714285714285,0.15357142857142855,0.038714285714285715,0.8077142857142857
2020-04-17,169.65335083007812,0,0.17416666666666666,0.0,-0.21885051329930624,0.03356688,0.17416666666666666,0.1436666666666667,0.08,0.7763333333333332
2020-04-20,166.29067993164062,0,0.204025,0.019230769230769232,0.0863250121474266,0.1176137,0.204025,0.11624999999999999,0.0,0.88375
2020-04-21,159.41331481933594,1,0.15323636363636364,0.04090909090909091,-0.013563475825569847,-0.021985583,0.15323636363636364,0.16127272727272726,0.03963636363636364,0.799090909090909
2020-04-22,164.82778930664062,1,0.2597555555555556,0.021004921004921004,0.13733461499214172,-0.005770395,0.2597555555555556,0.15688888888888888,0.03144444444444445,0.8116666666666666
2020-04-23,162.83299255371094,1,0.2509875,0.009615384615384616,0.0,0.24789189,0.2509875,0.12125,0.0,0.8787499999999999
2020-04-24,165.80621337890625,0,0.32985,0.014955357142857142,0.42272667586803436,-0.086416066,0.32985,0.07425,0.0,0.92575
2020-04-27,165.3312225341797,1,0.1258,0.043055555555555555,-0.19108428955078124,-0.10475506,0.1258,0.072,0.0,0.9279999999999999
2020-04-28,161.3036346435547,1,0.045533333333333335,0.030303030303030304,0.0,0.15284984,0.045533333333333335,0.021666666666666667,0.0,0.9783333333333334
2020-04-29,168.54196166992188,1,0.14167500000000002,0.022435897435897433,-0.472489558160305,-0.1454812,0.14167500000000002,0.17225,0.1065,0.721375
2020-04-30,170.2327423095703,1,0.25645,0.03257575757575758,0.10619863867759705,0.08447596,0.25645,0.13916666666666666,0.0165,0.8443333333333333
2020-05-01,165.8251953125,1,0.021871428571428573,0.028846153846153848,0.06289679663521903,0.17304312,0.021871428571428573,0.022,0.015714285714285715,0.9621428571428571
2020-05-04,169.88128662109375,1,0.19340666666666667,-0.0028876678876678867,0.09180373350779215,0.06072644,0.19340666666666667,0.17200000000000001,0.06446666666666666,0.7635333333333333
2020-05-05,171.70513916015625,1,0.3955166666666667,0.03133169934640523,0.6798332432905833,-0.14130704,0.3955166666666667,0.156,0.0,0.844
2020-05-06,173.39590454101562,0,0.2288181818181818,0.013636363636363636,0.12384145368229259,-0.034473296,0.2288181818181818,0.1760909090909091,0.04481818181818182,0.779
2020-05-07,174.40281677246094,0,0.3389,0.0,0.32574043422937393,-0.07902166,0.3389,0.199875,0.0,0.800125
2020-05-08,175.42874145507812,0,0.18752666666666667,0.0044444444444444444,0.0,0.2802069,0.18752666666666667,0.08800000000000001,0.0,0.912
2020-05-11,177.38555908203125,0,0.13566363636363635,0.0,0.1361054994843223,0.23947033,0.13566363636363635,0.06072727272727272,0.0,0.9392727272727274
2020-05-12,173.367431640625,1,0.17419,-0.0037037037037037034,-0.020685142278671263,0.17372355,0.17419,0.093,0.014099999999999998,0.8929
2020-05-13,170.74569702148438,1,0.22543636363636363,-0.0053475935828877,-0.16335298798301004,0.105933614,0.22543636363636363,0.15836363636363637,0.019454545454545454,0.8221818181818182
2020-05-14,171.48666381835938,1,0.22115555555555555,0.010101010101010102,0.07645757330788507,0.2617528,0.22115555555555555,0.13933333333333334,0.013222222222222222,0.8474444444444444
2020-05-15,173.98487854003906,1,0.12084761904761904,-0.004761904761904762,-0.02852330889020647,0.23951176,0.12084761904761904,0.0690952380952381,0.021523809523809525,0.9093809523809524
2020-05-18,175.647216796875,0,0.15886666666666668,0.0,0.4106449584166209,-0.029738596,0.15886666666666668,0.08583333333333332,0.0,0.9141666666666666
2020-05-19,174.4313507080078,0,0.0683,0.016666666666666666,0.16921602189540863,0.040082593,0.0683,0.0325,0.0,0.9675
2020-05-20,176.85086059570312,0,0.10024000000000002,0.0,0.18875771760940552,-0.044282116,0.10024000000000002,0.14220000000000002,0.0466,0.8112
2020-05-21,174.72665405273438,0,0.09106666666666667,0.022222222222222223,0.8451520204544067,-0.25748643,0.09106666666666667,0.043333333333333335,0.0,0.9566666666666667
2020-05-22,174.80284118652344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-26,172.95489501953125,1,0.25,0.0,0.0,0.3476107,0.25,0.133,0.0,0.867
2020-05-27,173.1835174560547,1,0.19813999999999998,0.01818181818181818,0.3379977822303772,-0.05051545,0.19813999999999998,0.08839999999999999,0.0,0.9116
2020-05-28,172.79296875,1,0.4107,0.010416666666666666,0.3221704140305519,-0.12718299,0.4107,0.197625,0.0,0.8023750000000001
2020-05-29,174.55519104003906,1,0.0,0.0,-0.6529318690299988,-0.28007025,0.0,0.292,0.292,0.417
2020-06-01,174.1551055908203,1,0.651775,0.06666666666666667,-0.04460407793521881,-0.1565649,0.651775,0.303,0.0,0.697
2020-06-02,176.13641357421875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-03,176.5650634765625,1,-0.05429999999999999,0.1,0.3183377683162689,-0.20029528,-0.05429999999999999,0.172,0.112,0.716
2020-06-04,174.2408447265625,1,0.3575333333333333,0.07792207792207792,0.6025524536768595,-0.15233876,0.3575333333333333,0.18500000000000003,0.0,0.815
2020-06-05,178.31773376464844,1,0.1779,0.0,0.9184122681617737,0.082126096,0.1779,0.145,0.0,0.855
2020-06-08,179.42269897460938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-09,180.79437255859372,1,0.3291,0.0,0.0,-0.16437376,0.3291,0.17049999999999998,0.0,0.8295
2020-06-10,187.50038146972656,0,0.1366,0.0625,0.2605331540107727,-0.23043329,0.1366,0.104,0.0,0.896
2020-06-11,177.43190002441406,1,0.1531,0.0,-0.4455595314502716,-0.2985943,0.1531,0.167,0.119,0.714
2020-06-12,178.8321533203125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-15,179.9752197265625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-16,184.38552856445312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-17,185.0237579345703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,187.0050506591797,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-19,185.89056396484372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-22,191.05340576171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-23,192.32980346679688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-24,188.45294189453125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,190.8343048095703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-26,187.0146026611328,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-29,189.02442932128903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-30,193.8538818359375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-01,194.9873962402344,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,196.4734344482422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-06,200.7027282714844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-07,198.36898803710935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,202.73171997070312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,204.1510009765625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,203.53179931640625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-13,197.2450256347656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,198.4642639160156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-15,198.1689453125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,194.2444305419922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-17,193.2538146972656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-20,201.5600433349609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-21,198.8452606201172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-22,201.7029571533203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,192.92990112304688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,191.74876403808597,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-27,194.17776489257807,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,192.4345703125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-29,194.37779235839844,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,194.2253875732422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-31,195.28271484375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-03,206.2656707763672,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-04,203.16986083984372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-05,202.83644104003903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-06,206.08465576171875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-07,202.39830017089844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-10,198.36898803710935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-11,193.7301025390625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-12,199.26434326171875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,198.7976226806641,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-14,198.9881591796875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-17,200.30267333984372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-18,201.45529174804688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-19,200.2330780029297,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,204.8927459716797,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,203.40316772460935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-24,204.0428771972656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-25,206.6974029541016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-26,211.1660919189453,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-27,216.3509979248047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,218.5758209228516,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,215.3484039306641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-01,217.00982666015625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-02,221.19210815429688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,207.48992919921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,204.57763671875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,193.51089477539065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-09,201.75125122070312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-10,196.09852600097656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,194.81906127929688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-14,196.13673400878903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-15,199.3545837402344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-16,195.79302978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-17,193.7496032714844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,191.3433532714844,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-21,193.3962860107422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-22,198.05599975585935,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23,191.53428649902344,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-24,194.0169219970703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-25,198.43792724609372,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-28,199.98475646972656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-29,197.9031982421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,200.8345947265625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-01,202.8684844970703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,196.8815460205078,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-05,200.88232421875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-06,196.61415100097656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,200.3572235107422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-08,201.07327270507807,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,206.0672149658203,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-12,211.4048309326172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,212.7989196777344,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-14,210.8892517089844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-15,209.7434234619141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-16,209.7434234619141,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-19,204.5489959716797,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-20,204.9595947265625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-21,205.10281372070312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-22,205.1887664794922,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-23,206.46827697753903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-26,200.59591674804688,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-27,203.622802734375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-28,193.52996826171875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-29,195.47792053222656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-30,193.32943725585935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-02,193.19573974609372,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-03,197.1106414794922,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-04,206.6210021972656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,213.2095184326172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,213.62013244628903,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,208.5307464599609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,201.48388671875,1,0.0,0.0,0.0,-0.040511418,0.0,0.0,0.0,1.0
2020-11-11,206.77378845214844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,205.71392822265625,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,206.73562622070312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,207.42312622070312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,204.7781524658203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,202.0784454345703,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,203.3612518310547,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,201.41781616210935,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,201.1498107910156,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,204.7398681640625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,204.7494354248047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,206.0514373779297,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,204.94091796875,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,206.9896240234375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,206.18544006347656,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,205.10366821289065,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,205.2185821533203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
