date,close,high,low,open,volume,ticker,date_only,daily_return,headline_count,news_volume_log
2020-06-03,58.86399841308594,59.86266708374024,58.67333221435547,59.20800018310547,119242500,TSLA,2020-06-03,0.0015880436011630472,6,1.9459101490553132
2020-06-04,57.62533187866211,59.71666717529297,57.22933197021485,59.32533264160156,133315500,TSLA,2020-06-04,-0.021042854169221026,8,2.1972245773362196
2020-06-05,59.04399871826172,59.10133361816406,57.74666595458984,58.52266693115234,117178500,TSLA,2020-06-05,0.024618805538279664,3,1.3862943611198906
2020-06-08,63.32799911499024,63.33333206176758,60.61066818237305,61.26666641235352,212620500,TSLA,2020-06-08,0.0725560681818036,10,2.3978952727983707
2020-06-09,62.711334228515625,63.62933349609375,61.595333099365234,62.66733169555664,170823000,TSLA,2020-06-09,-0.00973763414433615,13,2.639057329615259
2020-06-10,68.336669921875,68.49866485595703,65.5,66.12533569335938,278451000,TSLA,2020-06-10,0.08970205725269786,15,2.772588722239781
2020-06-11,64.85600280761719,67.9306640625,64.80000305175781,66.01333618164062,238747500,TSLA,2020-06-11,-0.0509341048991272,1,0.6931471805599453
2020-06-12,62.35200119018555,65.8653335571289,60.84000015258789,65.33333587646484,251451000,TSLA,2020-06-12,-0.03860863311078977,0,0.0
2020-06-15,66.05999755859375,66.5893325805664,60.56666564941406,61.18600082397461,235458000,TSLA,2020-06-15,0.059468762792361796,0,0.0
2020-06-16,65.47533416748047,67.52532958984375,64.15933227539062,67.4566650390625,210766500,TSLA,2020-06-16,-0.008850490655781473,0,0.0
2020-06-17,66.11933135986328,67.0,65.50466918945312,65.84733581542969,148362000,TSLA,2020-06-17,0.009835722116904755,0,0.0
2020-06-18,66.9306640625,67.94667053222656,66.2979965209961,66.86666870117188,146278500,TSLA,2020-06-18,0.012270733625858066,0,0.0
2020-06-19,66.72666931152344,67.73133087158203,66.0893325805664,67.51866912841797,130195500,TSLA,2020-06-19,-0.0030478518902198326,0,0.0
2020-06-22,66.28800201416016,67.2586669921875,66.00133514404297,66.663330078125,95436000,TSLA,2020-06-22,-0.0065740925163715325,0,0.0
2020-06-23,66.78533172607422,67.46666717529297,66.267333984375,66.59200286865234,95479500,TSLA,2020-06-23,0.0075025599927995845,0,0.0
2020-06-24,64.0566635131836,66.72533416748047,63.542667388916016,66.27400207519531,164394000,TSLA,2020-06-24,-0.040857298187609414,0,0.0
2020-06-25,65.73200225830078,65.73200225830078,62.47666549682617,63.61800003051758,138817500,TSLA,2020-06-25,0.02615401198303724,0,0.0
2020-06-26,63.982666015625,66.33333587646484,63.65800094604492,66.31866455078125,132823500,TSLA,2020-06-26,-0.026613159231048233,0,0.0
2020-06-29,67.29000091552734,67.33333587646484,63.23466873168945,64.60066986083984,135396000,TSLA,2020-06-29,0.05169110801188981,0,0.0
2020-06-30,71.98733520507812,72.51266479492188,66.91533660888672,67.0999984741211,253777500,TSLA,2020-06-30,0.0698073149894527,0,0.0
2020-07-01,74.64199829101562,75.68866729736328,72.03333282470703,72.19999694824219,199903500,TSLA,2020-07-01,0.03687680726581788,0,0.0
2020-07-02,80.57733154296875,81.86666870117188,79.04000091552734,81.43199920654297,258751500,TSLA,2020-07-02,0.0795173412803385,0,0.0
2020-07-06,91.43866729736328,91.85266876220705,84.40266418457031,85.11266326904297,308548500,TSLA,2020-07-06,0.1347939370342961,0,0.0
2020-07-07,92.65733337402344,95.3000030517578,89.11399841308594,93.6673355102539,322345500,TSLA,2020-07-07,0.013327688522591696,0,0.0
2020-07-08,91.05867004394533,94.48400115966795,87.42266845703125,93.66666412353516,244669500,TSLA,2020-07-08,-0.01725350030984485,0,0.0
2020-07-09,92.9520034790039,93.90399932861328,90.08533477783205,93.1326675415039,175764000,TSLA,2020-07-09,0.02079245649145589,0,0.0
2020-07-10,102.97666931152344,103.2613296508789,91.73400115966795,93.06666564941406,350064000,TSLA,2020-07-10,0.10784776505418647,1,0.6931471805599453
2020-07-13,99.8040008544922,119.66600036621094,98.0739974975586,110.5999984741211,584781000,TSLA,2020-07-13,-0.03080958510547016,0,0.0
2020-07-14,101.12000274658205,106.0,95.4000015258789,103.73332977294922,351271500,TSLA,2020-07-14,0.013185863099901995,0,0.0
2020-07-15,103.06732940673828,103.33333587646484,97.13333129882812,102.86666870117188,245517000,TSLA,2020-07-15,0.019257581163604653,0,0.0
2020-07-16,100.04266357421876,102.11399841308594,97.73332977294922,98.47733306884766,214512000,TSLA,2020-07-16,-0.029346504366899562,0,0.0
2020-07-17,100.05599975585938,102.50066375732422,99.33333587646484,100.89666748046876,139950000,TSLA,2020-07-17,0.0001333049437524103,0,0.0
2020-07-20,109.53333282470705,110.0,99.1999969482422,101.267333984375,256821000,TSLA,2020-07-20,0.09472028755869455,0,0.0
2020-07-21,104.55733489990234,111.66666412353516,103.86666870117188,109.32866668701172,241608000,TSLA,2020-07-21,-0.045429074387502655,0,0.0
2020-07-22,106.15533447265624,108.4280014038086,104.13333129882812,106.5999984741211,212416500,TSLA,2020-07-22,0.015283476518254124,0,0.0
2020-07-23,100.87133026123048,112.5999984741211,98.71800231933594,111.93000030517578,364927500,TSLA,2020-07-23,-0.049776153385742705,0,0.0
2020-07-24,94.46666717529295,97.66666412353516,91.10266876220705,94.40066528320312,290949000,TSLA,2020-07-24,-0.0634933937061315,0,0.0
2020-07-27,102.63999938964844,103.1959991455078,94.1999969482422,95.66666412353516,240730500,TSLA,2020-07-27,0.08652080631985237,0,0.0
2020-07-28,98.43267059326172,104.3133316040039,98.29467010498048,100.26667022705078,237130500,TSLA,2020-07-28,-0.040991122577997974,0,0.0
2020-07-29,99.94066619873048,102.32066345214844,99.13333129882812,100.06666564941406,141403500,TSLA,2020-07-29,0.01532007204904584,0,0.0
2020-07-30,99.16600036621094,100.8826675415039,98.06666564941406,99.1999969482422,114315000,TSLA,2020-07-30,-0.007751257440881343,0,0.0
2020-07-31,95.38400268554688,101.13666534423828,94.73200225830078,101.0,183123000,TSLA,2020-07-31,-0.03813804798718812,0,0.0
2020-08-03,99.0,100.65399932861328,96.29199981689452,96.61333465576172,132139500,TSLA,2020-08-03,0.03790989277703116,0,0.0
2020-08-04,99.13333129882812,101.82733154296876,97.46666717529295,99.6673355102539,126225000,TSLA,2020-08-04,0.0013467807962437295,0,0.0
2020-08-05,99.00133514404295,99.98933410644533,97.88733673095705,99.5326690673828,74217000,TSLA,2020-08-05,-0.001331501252462508,0,0.0
2020-08-06,99.30533599853516,101.15399932861328,98.48400115966795,99.38866424560548,89884500,TSLA,2020-08-06,0.003070674289896047,0,0.0
2020-08-07,96.84733581542967,99.98332977294922,94.33399963378906,99.96932983398438,133446000,TSLA,2020-08-07,-0.024751944680412197,0,0.0
2020-08-10,94.5713348388672,97.16666412353516,92.38933563232422,96.53333282470705,112834500,TSLA,2020-08-10,-0.023500914685975927,0,0.0
2020-08-11,91.6259994506836,94.66666412353516,91.0,93.06666564941406,129387000,TSLA,2020-08-11,-0.031144060652225525,0,0.0
2020-08-12,103.65066528320312,105.66666412353516,95.66666412353516,98.0,327441000,TSLA,2020-08-12,0.1312363947417745,0,0.0
2020-08-13,108.06666564941406,110.07866668701172,104.48400115966795,107.4000015258789,306379500,TSLA,2020-08-13,0.042604650478076156,0,0.0
2020-08-14,110.04733276367188,111.25333404541016,108.44266510009766,110.99933624267578,188664000,TSLA,2020-08-14,0.01832819678811437,0,0.0
2020-08-17,122.3759994506836,123.05733489990234,111.52200317382812,111.8000030517578,303634500,TSLA,2020-08-17,0.11203058154519474,0,0.0
2020-08-18,125.80599975585938,128.25999450683594,123.00733184814452,126.59933471679688,247117500,TSLA,2020-08-18,0.028028374195693928,0,0.0
2020-08-19,125.23533630371094,127.4000015258789,122.74732971191406,124.33333587646484,183079500,TSLA,2020-08-19,-0.004536059116861502,0,0.0
2020-08-20,133.45533752441406,134.79933166503906,123.8040008544922,124.04533386230467,309177000,TSLA,2020-08-20,0.06563643667445929,0,0.0
2020-08-21,136.6653289794922,139.69932556152344,135.00332641601562,136.3173370361328,322344000,TSLA,2020-08-21,0.024052926729070556,0,0.0
2020-08-24,134.27999877929688,141.93333435058594,128.50132751464844,141.7519989013672,300954000,TSLA,2020-08-24,-0.017453806448256226,0,0.0
2020-08-25,134.8893280029297,135.19667053222656,131.1999969482422,131.65933227539062,159883500,TSLA,2020-08-25,0.004537751185374361,0,0.0
2020-08-26,143.54466247558594,144.39999389648438,136.90866088867188,137.3333282470703,213591000,TSLA,2020-08-26,0.06416619165356252,0,0.0
2020-08-27,149.25,153.0399932861328,142.8333282470703,145.36399841308594,355395000,TSLA,2020-08-27,0.039746079206424145,0,0.0
2020-08-28,147.55999755859375,154.5659942626953,145.76800537109375,153.00799560546875,301218000,TSLA,2020-08-28,-0.011323299439907841,0,0.0
2020-08-31,166.10667419433594,166.7133331298828,146.70333862304688,148.20333862304688,355123200,TSLA,2020-08-31,0.1256890549105465,0,0.0
2020-09-01,158.35000610351562,167.49667358398438,156.836669921875,167.3800048828125,269523300,TSLA,2020-09-01,-0.04669690804684601,0,0.0
2020-09-02,149.1233367919922,159.67999267578125,135.0399932861328,159.663330078125,288528300,TSLA,2020-09-02,-0.05826756524083643,0,0.0
2020-09-03,135.6666717529297,143.93333435058594,134.0,135.7433319091797,262788300,TSLA,2020-09-03,-0.09023849203316048,0,0.0
2020-09-04,139.44000244140625,142.6666717529297,124.00666809082033,134.27000427246094,330965700,TSLA,2020-09-04,0.027813247275265907,0,0.0
2020-09-08,110.06999969482422,122.913330078125,109.95999908447266,118.66666412353516,346397100,TSLA,2020-09-08,-0.21062824320390794,1,0.6931471805599453
2020-09-09,122.09333038330078,123.0,113.836669921875,118.86666870117188,238397400,TSLA,2020-09-09,0.10923349433825735,0,0.0
2020-09-10,123.77999877929688,132.99667358398438,120.1866683959961,128.73666381835938,254791800,TSLA,2020-09-10,0.013814582587770685,0,0.0
2020-09-11,124.23999786376952,127.5,120.16666412353516,127.3133316040039,182152500,TSLA,2020-09-11,0.003716263443279244,0,0.0
2020-09-14,139.8733367919922,140.0,124.43333435058594,126.98332977294922,249061800,TSLA,2020-09-14,0.1258317707423402,0,0.0
2020-09-15,149.9199981689453,153.97999572753906,143.56666564941406,145.52000427246094,291894600,TSLA,2020-09-15,0.07182685140266343,0,0.0
2020-09-16,147.25332641601562,152.59666442871094,145.10333251953125,146.6233367919922,216837900,TSLA,2020-09-16,-0.01778729846250804,0,0.0
2020-09-17,141.14332580566406,145.92999267578125,136.0,138.53334045410156,230337600,TSLA,2020-09-17,-0.04149312452942333,1,0.6931471805599453
2020-09-18,147.38333129882812,150.3333282470703,142.93333435058594,149.31333923339844,259220400,TSLA,2020-09-18,0.04421041843491591,0,0.0
2020-09-21,149.79666137695312,151.89332580566406,135.69000244140625,151.0433349609375,328430400,TSLA,2020-09-21,0.016374511668703073,0,0.0
2020-09-22,141.41000366210938,145.9199981689453,139.1999969482422,143.1999969482422,238742400,TSLA,2020-09-22,-0.055986946823462835,0,0.0
2020-09-23,126.7866668701172,137.38333129882812,125.2933349609375,135.05332946777344,285222600,TSLA,2020-09-23,-0.10341090738483927,0,0.0
2020-09-24,129.26333618164062,133.1666717529297,117.0999984741211,121.26667022705078,289683300,TSLA,2020-09-24,0.0195341463945935,0,0.0
2020-09-25,135.77999877929688,136.2433319091797,130.43333435058594,131.1566619873047,201625500,TSLA,2020-09-25,0.05041385121376596,0,0.0
2020-09-28,140.39999389648438,142.69332885742188,138.51666259765625,141.5399932861328,149158800,TSLA,2020-09-28,0.034025594039789775,0,0.0
2020-09-29,139.69000244140625,142.8333282470703,137.1999969482422,138.6666717529297,150657900,TSLA,2020-09-29,-0.005056919415549199,0,0.0
2020-09-30,143.00332641601562,144.64332580566406,140.1566619873047,140.44000244140625,144436800,TSLA,2020-09-30,0.02371912031427703,0,0.0
2020-10-01,149.3866729736328,149.6266632080078,144.80667114257812,146.9199981689453,152224500,TSLA,2020-10-01,0.04463774876849502,0,0.0
2020-10-02,138.3633270263672,146.3766632080078,138.3333282470703,140.4633331298828,214290000,TSLA,2020-10-02,-0.0737906918190171,0,0.0
