date,close,high,low,open,volume,ticker,date_only,daily_return,headline_count,news_volume_log
2020-01-02,72.4005126953125,72.46077614730521,71.15667416341765,71.40977771923563,135480400,AAPL,2020-01-02,,14,2.70805020110221
2020-01-03,71.69664001464844,72.45595811976894,71.47246171476719,71.62914523544616,146322800,AAPL,2020-01-03,-0.009721929506579796,8,2.1972245773362196
2020-01-06,72.26791381835938,72.30648330246464,70.56848776436438,70.81918573286022,118387200,AAPL,2020-01-06,0.007967929928016426,7,2.0794415416798357
2020-01-07,71.92806243896484,72.53310260522755,71.70870255084994,72.27758611058375,108872000,AAPL,2020-01-07,-0.004702659333002512,4,1.6094379124341003
2020-01-08,73.08512115478516,73.38643848288913,71.63156665826679,71.63156665826679,132079200,AAPL,2020-01-08,0.01608633232407919,5,1.791759469228055
2020-01-09,74.63750457763672,74.83034471463299,73.81069163960515,74.06138234642438,170108400,AAPL,2020-01-09,0.02124075869784514,13,2.639057329615259
2020-01-10,74.80622100830078,75.37029336253585,74.30483235122053,74.87131024106992,140644800,AAPL,2020-01-10,0.0022604779141373044,6,1.9459101490553132
2020-01-13,76.40443420410156,76.43095395568463,75.00391177805751,75.12203317921409,121532000,AAPL,2020-01-13,0.0213647097027323,14,2.70805020110221
2020-01-14,75.37271118164062,76.5514679630278,75.24977872842311,76.34175230410106,161954400,AAPL,2020-01-14,-0.013503444311947388,6,1.9459101490553132
2020-01-15,75.0496826171875,76.05246721987251,74.61819429330173,75.17262239843001,121923600,AAPL,2020-01-15,-0.0042857495688944924,9,2.302585092994046
2020-01-16,75.98982238769531,76.10071246852102,75.23050414086309,75.59208495900991,108829200,AAPL,2020-01-16,0.012526898685278454,7,2.0794415416798357
2020-01-17,76.83108520507812,76.83349074089385,75.93195182564011,76.23808752279956,137816400,AAPL,2020-01-17,0.011070730144502106,8,2.1972245773362196
2020-01-21,76.31040954589844,76.90098699093934,76.1730071029982,76.45986173724447,110843200,AAPL,2020-01-21,-0.006776887997740677,14,2.70805020110221
2020-01-22,76.58280944824219,77.13481745633268,76.48879491769239,76.79493065234263,101832400,AAPL,2020-01-22,0.0035696296739162747,11,2.4849066497880004
2020-01-23,76.95161437988281,77.03115890447519,76.08863757604202,76.63583446102108,104472000,AAPL,2020-01-23,0.004815766544708389,16,2.833213344056216
2020-01-24,76.7298355102539,77.93992295405599,76.5394009459346,77.1974804769854,146537600,AAPL,2020-01-24,-0.0028820561000066913,10,2.3978952727983707
