date,close,high,low,open,volume,ticker,date_only,daily_return,headline_count,news_volume_log
2020-04-22,164.8278350830078,165.2837862971118,162.26308957383472,162.804528922878,34620200,MSFT,2020-04-22,0.033964899115227265,9,2.302585092994046
2020-04-23,162.8330078125,166.2906676852295,162.34856060445543,165.38825920227922,32790800,MSFT,2020-04-23,-0.012102490271156063,8,2.1972245773362196
2020-04-24,165.80618286132812,165.81567670835807,162.1585453714661,163.44091045280888,34277600,MSFT,2020-04-24,0.018259043966390998,4,1.6094379124341003
2020-04-27,165.33126831054688,168.0384937789197,164.6188382671183,167.74402501341078,33194400,MSFT,2020-04-27,-0.0028642752796405047,5,1.791759469228055
2020-04-28,161.30360412597656,166.87005623256687,160.90464517567204,166.79406198092485,34392700,MSFT,2020-04-28,-0.024361176356580194,6,1.9459101490553132
2020-04-29,168.54190063476562,168.7793772559572,163.26993123985068,164.54280245077612,51286600,MSFT,2020-04-29,0.044873743200034344,8,2.1972245773362196
2020-04-30,170.23280334472656,171.3631802570195,167.4020706557273,170.98322333626544,53875900,MSFT,2020-04-30,0.010032536144380932,12,2.5649493574615367
2020-05-01,165.82522583007812,169.69133870777904,165.29326588269856,166.99360705670193,39370500,MSFT,2020-05-01,-0.025891469963770453,7,2.0794415416798357
2020-05-04,169.8812713623047,170.03325987772834,165.09374908184083,165.74918687198553,30372900,MSFT,2020-05-04,0.024459761848193207,15,2.772588722239781
2020-05-05,171.7051239013672,174.4503535890993,170.88820358800612,171.57213754777004,36839200,MSFT,2020-05-05,0.010736042439738913,6,1.9459101490553132
2020-05-06,173.39596557617188,174.9728142035313,172.5315614803006,172.95901660365254,32139300,MSFT,2020-05-06,0.009847357122411582,11,2.4849066497880004
2020-05-07,174.40286254882812,175.30527094576834,173.43395373066107,174.94430178922232,28316000,MSFT,2020-05-07,0.005806922723435193,8,2.1972245773362196
2020-05-08,175.42874145507812,175.73271852011223,174.1748722978731,175.71371632994155,30877800,MSFT,2020-05-08,0.005882236628786952,15,2.772588722239781
2020-05-11,177.38555908203125,178.11697670899608,173.6904230840471,173.97538346108584,30892700,MSFT,2020-05-11,0.01115448706251021,11,2.4849066497880004
2020-05-12,173.36744689941406,177.67052260190522,173.16797463195846,177.4425542962417,32038200,MSFT,2020-05-12,-0.022651856235709866,10,2.3978952727983707
2020-05-13,170.74574279785156,174.83034482903608,167.69653567270362,173.40548466660616,44711500,MSFT,2020-05-13,-0.015122239777134117,11,2.4849066497880004
2020-05-14,171.48663330078125,171.63862183186455,166.87958060148486,168.64640741566177,41873900,MSFT,2020-05-14,0.004339144805541872,9,2.302585092994046
2020-05-15,173.98489379882812,177.68952368706329,168.13346574945095,170.09027099782256,46610400,MSFT,2020-05-15,0.014568252055336739,21,3.091042453358316
2020-05-18,175.64723205566406,176.87260518633394,174.74482368880803,176.44515011723627,35264500,MSFT,2020-05-18,0.009554497637927373,6,1.9459101490553132
2020-05-19,174.4313507080078,177.25257442284837,174.29836436598677,175.76121412821837,26799100,MSFT,2020-05-19,-0.006922291535291225,4,1.6094379124341003
2020-05-20,176.85081481933594,177.0318020320773,175.2124241516012,176.04113977332156,31261300,MSFT,2020-05-20,0.013870580612416639,5,1.791759469228055
2020-05-21,174.7266082763672,177.81288202232966,174.59325157631395,176.60313689948154,29119500,MSFT,2020-05-21,-0.01201129067535689,3,1.3862943611198906
2020-05-22,174.8029022216797,175.70783871509175,173.87892514352026,174.49809298294946,20826900,MSFT,2020-05-22,0.00043664754936356687,0,0.0
2020-05-26,172.9549102783203,177.6509856570582,172.50720958063704,177.49857381640152,36073600,MSFT,2020-05-26,-0.010571860763591956,1,0.6931471805599453
2020-05-27,173.18348693847656,173.35495386661088,168.22069886726882,171.6498775472554,39517100,MSFT,2020-05-27,0.0013215968242152876,5,1.791759469228055
2020-05-28,172.79296875,175.41248738313547,171.82137594021566,172.16429532449058,33810200,MSFT,2020-05-28,-0.002254938940080886,8,2.1972245773362196
2020-05-29,174.55517578125,175.52678301222977,171.84993125203522,174.05984460970063,42130400,MSFT,2020-05-29,0.0101983723296033,1,0.6931471805599453
2020-06-01,174.1551055908203,174.31703770681008,172.8501138394492,173.87885733693813,22622400,MSFT,2020-06-01,-0.0022919411506368004,4,1.6094379124341003
2020-06-02,176.13641357421875,176.22213977548927,172.74533039924086,175.50772569531836,30794600,MSFT,2020-06-02,0.011376686182566154,0,0.0
2020-06-03,176.5650634765625,177.11754545638277,174.86952184719328,176.0506917214427,27311000,MSFT,2020-06-03,0.002433624562039327,2,1.0986122886681096
2020-06-04,174.24082946777344,177.02227987283794,173.65025181324634,175.5553560250542,28761800,MSFT,2020-06-04,-0.013163612115697942,3,1.3862943611198906
2020-06-05,178.31777954101562,178.82263107426536,173.3740310033493,173.95508846130764,39893600,MSFT,2020-06-05,0.023398362402746953,1,0.6931471805599453
2020-06-08,179.4227752685547,179.60376255478553,175.68877150851665,177.11760014533309,33211600,MSFT,2020-06-08,0.0061967781921874465,0,0.0
2020-06-09,180.79440307617188,181.651694207209,178.37491244759534,179.07980627930513,29783900,MSFT,2020-06-09,0.007644669443799268,2,1.0986122886681096
2020-06-10,187.5003662109375,189.10066141937924,181.94698529918037,182.06130144357863,43872300,MSFT,2020-06-10,0.03709165228937028,2,1.0986122886681096
2020-06-11,177.431884765625,186.47159494477745,177.2413772514786,183.96639279090863,52854700,MSFT,2020-06-11,-0.053698462828523086,1,0.6931471805599453
2020-06-12,178.83213806152344,182.623291383171,176.39359245482194,181.49927233718,43373600,MSFT,2020-06-12,0.007891779415791333,0,0.0
2020-06-15,179.97520446777344,181.7660071501727,175.27911483833037,175.8220765372761,32770200,MSFT,2020-06-15,0.006391839960313783,0,0.0
2020-06-16,184.3855133056641,186.3001377560509,182.37562783325563,183.73777033245815,42556700,MSFT,2020-06-16,0.02450509141485857,0,0.0
2020-06-17,185.0237579345703,187.00506839796023,184.49985127974224,185.7762678316549,25687800,MSFT,2020-06-17,0.0034614684064044887,0,0.0
2020-06-18,187.0050201416016,187.16695224134497,184.7950924714294,184.7950924714294,23061600,MSFT,2020-06-18,0.010708150289174823,0,0.0
2020-06-19,185.8905792236328,189.83414524257643,185.1475895776576,189.1673615262903,44441100,MSFT,2020-06-19,-0.005959417116850219,0,0.0
2020-06-22,191.05343627929688,191.2344090207964,185.96679556502613,186.50022256792,32818900,MSFT,2020-06-22,0.027773634776042,0,0.0
2020-06-23,192.3297882080078,194.2729879977729,191.87255275823532,192.50124060057937,30917400,MSFT,2020-06-23,0.00668060179166341,0,0.0
2020-06-24,188.45291137695312,193.6062219286943,187.23364580385095,192.03451671588377,36740600,MSFT,2020-06-24,-0.02015744345780579,0,0.0
2020-06-25,190.8343048095703,191.0914979740535,186.19538023333627,188.41482860990715,27803900,MSFT,2020-06-25,0.012636543607722706,0,0.0
2020-06-26,187.0145568847656,190.4056400596345,185.6333592367713,190.25322823418625,54675800,MSFT,2020-06-26,-0.020016044435073432,0,0.0
2020-06-29,189.02444458007807,189.1101707823293,184.3664653054702,186.4906524584032,26701600,MSFT,2020-06-29,0.010747225931460047,0,0.0
2020-06-30,193.85389709472656,194.70166798928813,188.357681249384,188.4910379788164,34310300,MSFT,2020-06-30,0.02554935434608585,0,0.0
2020-07-01,194.9874420166016,196.55916194472687,192.19647091012703,193.50146283713315,32061200,MSFT,2020-07-01,0.005847418797678916,0,0.0
