date,close,target,ticker,sent_daily,sent_volume,sent_sma5,sent_sma20,sent_ewma5,sent_lag1,sent_lag2,sent_lag3,sent_lag5,sent_momentum,sent_zscore,sent_divergence,lm_score,vader_score
2020-01-28,76.58039855957031,1.0,AAPL,0.2297056449784172,2.9444389791664403,0.10509271972709226,0.13455889958543757,0.13775222056655814,0.0254929992887708,0.1625723004341125,0.1128710707028706,0.1185762145939995,0.1111294303844177,0.8485997621151907,0,0.0156170759291934,0.1217166666666666
2020-01-29,78.18339538574219,0.0,AAPL,0.2118283369961907,2.8903717578961645,0.14849407048007235,0.13862571208074037,0.16244425937643567,0.2297056449784172,0.0254929992887708,0.1625723004341125,-0.0051784167687098,0.2170067537649005,0.6630937514668964,0,0.0322467100972726,0.1458941176470588
2020-01-30,78.07012939453125,1.0,AAPL,-0.0792802969614664,2.5649493574615367,0.11006379694720496,0.12773041162863003,0.08186940726380165,0.2118283369961907,0.2297056449784172,0.0254929992887708,0.1128710707028706,-0.192151367664337,-1.7545859686104484,0,0.0306342999891387,0.09305
2020-01-31,74.60855865478516,1.0,AAPL,0.3554656282067299,2.19722457733622,0.14864246250172844,0.13083882070441288,0.17306814757811106,-0.0792802969614664,0.2118283369961907,0.2297056449784172,0.1625723004341125,0.1928933277726174,1.8221663322670787,1,0.0341810966810966,0.311675
2020-02-03,74.40367889404297,1.0,AAPL,-0.0583791595238905,2.639057329615259,0.13186803073919617,0.128862408484916,0.09591904521077724,0.3554656282067299,-0.0792802969614664,0.2118283369961907,0.0254929992887708,-0.0838721588126613,-1.4850348740527093,0,0.0059171597633136,0.0271923076923076
2020-02-04,76.86001586914062,1.0,AAPL,0.0529503673315048,2.833213344056216,0.0965169752098137,0.13368430557013988,0.0815961525843531,-0.0583791595238905,0.3554656282067299,-0.0792802969614664,0.2297056449784172,-0.1767552776469124,-0.6678612247112821,0,0.0211823485646514,0.07751875
2020-02-05,77.48675537109375,1.0,AAPL,0.2121492266654968,2.3978952727983707,0.09658115314367492,0.13278198035718441,0.12511384394473432,0.0529503673315048,-0.0583791595238905,0.3554656282067299,0.2118283369961907,0.0003208896693061014,0.6603407150136652,0,0.0396918767507002,0.27412
2020-02-06,78.39310455322266,0.0,AAPL,0.1964710695402962,3.091042453358316,0.15173142644402743,0.13489843421767164,0.14889958580992163,0.2121492266654968,0.0529503673315048,-0.0583791595238905,-0.0792802969614664,0.2757513665017626,0.5090434369284552,0,0.0090630269201697,0.0987047619047619
2020-02-07,77.32754516601562,1.0,AAPL,0.0018458735375177,3.091042453358316,0.08100747551018501,0.12198551650399263,0.09988168171912033,0.1964710695402962,0.2121492266654968,0.0529503673315048,0.3554656282067299,-0.3536197546692122,-0.9955839557371279,1,0.037170152613891,0.2082095238095238
2020-02-10,77.69480895996094,0.0,AAPL,-0.0937700927257537,3.044522437723423,0.07392928886981236,0.11111948770977213,0.03533109023749566,0.0018458735375177,0.1964710695402962,0.2121492266654968,-0.0583791595238905,-0.035390933201863206,-1.576658138814565,1,0.0016666666666666,0.06254
2020-02-11,77.2260513305664,1.0,AAPL,-0.0646907488505045,2.772588722239781,0.0504010656334105,0.09425585014320567,0.001990477208162273,-0.0937700927257537,0.0018458735375177,0.1964710695402962,0.0529503673315048,-0.11764111618200931,-1.224740080421309,0,0.0095238095238095,0.07164
2020-02-12,79.05998992919922,0.0,AAPL,0.054361092192786,2.70805020110221,0.018843438738868346,0.09802144893419186,0.019447348869703514,-0.0646907488505045,-0.0937700927257537,0.0018458735375177,0.2121492266654968,-0.15778813447271078,-0.34288957972220757,0,0.0293040293040293,0.0837642857142857
2020-02-13,78.49702453613281,0.0,AAPL,-0.0051690836747487,2.5649493574615367,-0.02148459190414063,0.090591608270123,0.01124187135488611,0.054361092192786,-0.0646907488505045,-0.0937700927257537,0.1964710695402962,-0.2016401532150449,-0.7430923963823534,0,0.0324964387464387,0.1648833333333333
2020-02-14,78.51634979248047,0.0,AAPL,0.0258198844061957,2.302585092994046,-0.01668978973040503,0.08675021491194539,0.016101209038655973,-0.0051690836747487,0.054361092192786,-0.0646907488505045,0.0018458735375177,0.023974010868678,-0.47002420750922425,0,0.0234567901234567,-0.0710444444444444
2020-02-18,77.07866668701172,0.0,AAPL,-0.3157606915551789,3.912023005428146,-0.06108790949629006,0.056894060940731794,-0.09451942449262231,0.0258198844061957,-0.0051690836747487,0.054361092192786,-0.0937700927257537,-0.22199059882942518,-2.489905515720319,0,-0.0204721388529122,-0.0726571428571428
2020-02-19,78.19499206542969,0.0,AAPL,0.168274709407021,2.8903717578961645,-0.014494817844784968,0.05937898568138287,-0.0069213798594078835,-0.3157606915551789,0.0258198844061957,-0.0051690836747487,-0.0646907488505045,0.23296545825752552,0.7204506121456244,0,-0.0181084198385236,-0.0435823529411764
2020-02-20,77.39278411865234,0.0,AAPL,0.0371656467517217,2.5649493574615367,-0.017933906932997828,0.061496188857404446,0.007774295677635311,0.168274709407021,-0.3157606915551789,0.0258198844061957,0.054361092192786,-0.0171954454410643,-0.16167254183478438,1,0.0254329004329004,-0.0599083333333333
2020-02-21,75.64099884033203,0.0,AAPL,0.0265677273273468,1.0986122886681096,-0.011586544732578733,0.05718102168862825,0.014038772894205808,0.0371656467517217,0.168274709407021,-0.3157606915551789,-0.0051690836747487,0.0317368110020955,-0.20384526232773575,1,0.1287878787878787,0.1366
2020-02-24,72.04800415039062,0.0,AAPL,-0.1432009211608342,3.367295829986474,-0.045390705845984716,0.04189236060888092,-0.038374458457474184,0.0265677273273468,0.0371656467517217,0.168274709407021,0.0258198844061957,-0.1690208055670299,-1.1988644341305044,0,0.010279304029304,0.0824107142857142
2020-02-25,69.60758209228516,1.0,AAPL,-0.1024953946471214,2.19722457733622,-0.002737646464373211,0.03549294091208631,-0.05974810385402326,-0.1432009211608342,0.0265677273273468,0.0371656467517217,-0.3157606915551789,0.21326529690805748,-0.8748799232503609,0,-0.0028846153846153,0.196925
2020-02-26,70.71183013916016,1.0,AAPL,-0.3278901072648855,2.639057329615259,-0.1019706097987545,0.007613153299921177,-0.149128771657644,-0.1024953946471214,-0.1432009211608342,0.0265677273273468,0.168274709407021,-0.4961648166719065,-1.9693658225887132,1,-0.0104548229548229,0.0123076923076922
2020-02-27,66.08950805664062,1.0,AAPL,0.3027891090938023,2.079441541679836,-0.0488459173303384,0.012161191904801758,0.001510521926171432,-0.3278901072648855,-0.1024953946471214,-0.1432009211608342,0.0371656467517217,0.2656234623420806,1.6403195667236918,1,0.0184837092731829,0.0747714285714285
2020-02-28,66.05084991455078,1.0,AAPL,0.1153972744941711,1.6094379124341005,-0.031080007896973526,0.02189507047758363,0.03947277278217132,0.3027891090938023,-0.3278901072648855,-0.1024953946471214,0.0265677273273468,0.0888295471668243,0.5275540701190585,1,0.0208333333333333,0.0903
2020-03-02,72.20023345947266,0.0,AAPL,0.2097823321819305,2.70805020110221,0.0395166427715794,0.01461090567634366,0.09624262591542437,0.1153972744941711,0.3027891090938023,-0.3278901072648855,-0.1432009211608342,0.3529832533427647,1.1799596070433436,0,0.0019653038599031,0.0183214285714285
2020-03-03,69.9072265625,0.0,AAPL,-0.3661192432045936,2.19722457733622,-0.013208126939915032,-0.0007760985076914944,-0.05787799712458161,0.2097823321819305,0.1153972744941711,0.3027891090938023,-0.1024953946471214,-0.26362384855747223,-1.9681257986396297,0,0.0,-0.045775
2020-03-04,73.1498031616211,0.0,AAPL,0.0064980604431845,2.4849066497880004,0.05366950660169896,-0.003098713852107509,-0.03641931126865958,-0.3661192432045936,0.2097823321819305,0.1153972744941711,-0.3278901072648855,0.33438816770807,0.051814937378025505,0,0.0101010101010101,-0.0131272727272727
2020-03-05,70.77706146240234,0.0,AAPL,-0.1637357026338577,2.19722457733622,-0.03963545574383305,-0.021892960317075234,-0.07885810839039228,0.0064980604431845,-0.3661192432045936,0.2097823321819305,0.3027891090938023,-0.46652481172766,-0.7825817971441386,0,0.0020833333333333,0.173
2020-03-06,69.83712768554688,0.0,AAPL,0.0585589855909347,2.5649493574615367,-0.05100311352448032,-0.028788564514543306,-0.03305241039661663,-0.1637357026338577,0.0064980604431845,-0.3661192432045936,0.1153972744941711,-0.0568382889032364,0.4990681661030501,1,0.004516317016317,0.0406249999999999
2020-03-09,64.31359100341797,0.0,AAPL,-0.418780247370402,2.302585092994046,-0.17671562943494684,-0.04981987055993929,-0.16162835605454506,0.0585589855909347,-0.1637357026338577,0.0064980604431845,0.2097823321819305,-0.6285625795523324,-1.8896862992374157,0,-0.0022446689113355,-0.0182222222222222
2020-03-10,68.94554901123047,0.0,AAPL,-0.1649347330842699,2.70805020110221,-0.13647872741088207,-0.05337810257786511,-0.16273048173112,-0.418780247370402,0.0585589855909347,-0.1637357026338577,-0.3661192432045936,0.2011845101203237,-0.5670388079221736,1,0.0179029304029304,0.0861214285714285
2020-03-11,66.551025390625,0.0,AAPL,-0.1107384396923912,2.9444389791664403,-0.15992602743799722,-0.05568048711995943,-0.14539980105154376,-0.1649347330842699,-0.418780247370402,0.0585589855909347,0.0064980604431845,-0.1172365001355757,-0.27927809952396127,0,0.0021424779499313,0.0243722222222222
2020-03-12,59.97880172729492,0.0,AAPL,-0.5390763793672834,2.079441541679836,-0.23499416278468238,-0.08535236069796291,-0.2766253271567903,-0.1107384396923912,-0.1649347330842699,-0.418780247370402,-0.1637357026338577,-0.37534067673342564,-2.0372787161493324,0,-0.0001440092165898,0.2606
2020-03-13,67.16476440429688,0.0,AAPL,-0.2101889037423663,2.9444389791664403,-0.28874374065134256,-0.09560335170134379,-0.2544798526853156,-0.5390763793672834,-0.1107384396923912,-0.1649347330842699,0.0585589855909347,-0.26874788933330096,-0.5125891536598216,1,0.0087365591397849,-0.00825
2020-03-16,58.52421188354492,0.0,AAPL,-0.2731621038346064,3.091042453358316,-0.2596201119441834,-0.1105524511133839,-0.2607072697350792,-0.2101889037423663,-0.5390763793672834,-0.1107384396923912,-0.418780247370402,0.1456181435357956,-0.7227493009875693,0,0.017882933216576,-0.0620285714285714
2020-03-17,61.09753036499024,0.0,AAPL,-0.22124150624642,2.639057329615259,-0.27088146657661344,-0.10582649184794594,-0.24755201523885947,-0.2731621038346064,-0.2101889037423663,-0.5390763793672834,-0.1649347330842699,-0.0563067731621501,-0.5212619540415383,1,0.0141969141969141,-0.0654307692307692
2020-03-18,59.60186767578125,0.0,AAPL,-0.1316010554631551,2.772588722239781,-0.2750539897307662,-0.12082028009145476,-0.20890169531362468,-0.22124150624642,-0.2731621038346064,-0.2101889037423663,-0.1107384396923912,-0.020862615770763898,-0.05089550229200977,0,-0.0095238095238095,0.0944133333333333
2020-03-19,59.14519119262695,1.0,AAPL,0.2228097981876797,2.302585092994046,-0.12267675421977361,-0.11153807251965686,-0.06499786414652324,-0.1316010554631551,-0.22124150624642,-0.2731621038346064,-0.5390763793672834,0.761886177554963,1.5000731746918559,1,0.0237921005722863,0.0759333333333333
2020-03-20,55.390323638916016,1.0,AAPL,-0.3304592594504356,2.19722457733622,-0.14673082536138746,-0.129389421858546,-0.15348499591449402,0.2228097981876797,-0.1316010554631551,-0.22124150624642,-0.2101889037423663,-0.1202703557080693,-0.8915585436248443,0,0.0110294117647058,0.1321
2020-03-23,54.21360778808594,1.0,AAPL,-0.0788393433277423,2.639057329615259,-0.10786627326001466,-0.12617134296689136,-0.12860311171891012,-0.3304592594504356,0.2228097981876797,-0.1316010554631551,-0.2731621038346064,0.1943227605068641,0.20963971126346376,0,-0.0040353911321653,0.0280230769230769
2020-03-24,59.652610778808594,1.0,AAPL,0.0945176921392741,2.995732273553991,-0.04471443358287582,-0.11632068862757158,-0.054229510432848724,-0.0788393433277423,-0.3304592594504356,0.2228097981876797,-0.22124150624642,0.3157591983856941,0.9123242533509374,0,-0.0086833244727981,0.1190842105263157
2020-03-25,59.323997497558594,0.0,AAPL,0.2666585296392441,2.833213344056216,0.03493748343760401,-0.08659325678236511,0.052733169591182204,0.0945176921392741,-0.0788393433277423,-0.3304592594504356,-0.1316010554631551,0.39825958510239917,1.4688146015144654,1,0.0128945707070707,0.0801062499999999
2020-03-26,62.44581604003906,0.0,AAPL,0.0956451429261101,2.302585092994046,0.009504552385290082,-0.09695045509074972,0.06703716070282484,0.2666585296392441,0.0945176921392741,-0.0788393433277423,0.2228097981876797,-0.12716465526156961,0.8487109160604672,0,-0.0045454545454545,0.0690777777777777
2020-03-27,59.86040878295898,0.0,AAPL,0.1697590841966516,2.8903717578961645,0.1095482211147075,-0.0942323646056257,0.10127780186743376,0.0956451429261101,0.2666585296392441,0.0945176921392741,-0.3304592594504356,0.5002183436470872,1.148235762043876,1,0.006574387029795,0.064535294117647
2020-03-30,61.56870269775391,1.0,AAPL,0.0607809286851149,2.639057329615259,0.13747227551727897,-0.10168243478046649,0.08777884413999415,0.1697590841966516,0.0956451429261101,0.2666585296392441,-0.0788393433277423,0.1396202720128572,0.732436720410695,0,0.022008547008547,0.192
2020-03-31,61.44305038452149,1.0,AAPL,0.3738516660837027,2.639057329615259,0.19333907030616468,-0.06468388931605167,0.18313645145456367,0.0607809286851149,0.1697590841966516,0.0956451429261101,0.0945176921392741,0.2793339739444286,1.8534645582560008,1,0.0358618832148243,0.120876923076923
2020-04-01,58.21009826660156,1.0,AAPL,0.0567293221300298,2.4849066497880004,0.15135322880432184,-0.062172326231709395,0.14100074167971904,0.3738516660837027,0.0607809286851149,0.1697590841966516,0.2666585296392441,-0.2099292075092143,0.500295675824113,1,-0.0010951691986174,-0.0664636363636363
2020-04-02,59.18143844604492,1.0,AAPL,0.0711484418974982,2.302585092994046,0.14645388859859945,-0.05042811900514162,0.1177166417523121,0.0567293221300298,0.3738516660837027,0.0607809286851149,0.0956451429261101,-0.0244967010286119,0.5104340721191104,0,-0.002710027100271,-0.0160222222222222
2020-04-03,58.33091735839844,1.0,AAPL,-0.2958539128303528,2.302585092994046,0.05333128919319857,-0.06814876392620597,-0.02014020977524285,0.0711484418974982,0.0567293221300298,0.3738516660837027,0.1697590841966516,-0.46561299702700437,-0.9378807045355984,0,0.0101010101010101,0.1213111111111111
2020-04-06,63.4195671081543,1.0,AAPL,0.1235650330781936,2.5649493574615367,0.0658881100718143,-0.041031499903776206,0.027761537842569295,-0.2958539128303528,0.0711484418974982,0.0567293221300298,0.0607809286851149,0.06278410439307869,0.7107153659462955,0,0.0,0.074975
2020-04-07,62.68499755859375,1.0,AAPL,0.095317386663877,2.639057329615259,0.010181254187849176,-0.02801889391636886,0.05028015411633853,0.1235650330781936,-0.2958539128303528,0.0711484418974982,0.3738516660837027,-0.27853427941982567,0.5325952788907105,1,0.0148551807791957,0.2989307692307692
2020-04-08,64.2894058227539,1.0,AAPL,0.0778803639113903,2.833213344056216,0.01441146254412128,-0.018587953736179785,0.05948022404802246,0.095317386663877,0.1235650330781936,-0.2958539128303528,0.0567293221300298,0.021151041781360506,0.4160439453272704,0,0.0086622807017543,0.10843125
2020-04-09,64.75331115722656,1.0,AAPL,-0.1180728863586079,2.4849066497880004,-0.02343280310709994,0.002462220914253987,0.00029585391247901466,0.0778803639113903,0.095317386663877,0.1235650330781936,0.0711484418974982,-0.1892213282561061,-0.6060172463685625,1,0.0036075036075036,0.0063272727272727
2020-04-13,66.0242919921875,1.0,AAPL,0.2380531807740529,2.772588722239781,0.0833486156137812,0.024874325140074947,0.07954829619967031,-0.1180728863586079,0.0778803639113903,0.095317386663877,-0.2958539128303528,0.5339070936044057,1.0716358238596857,0,0.0096212121212121,0.0191066666666666
2020-04-14,69.35871124267578,0.0,AAPL,0.1361959699322195,2.8903717578961645,0.08587480298458637,0.045342228828416244,0.09843085411052005,0.2380531807740529,-0.1180728863586079,0.0778803639113903,0.1235650330781936,0.012630936854025901,0.4848809984783979,0,0.0,0.0756882352941176
2020-04-15,68.72565460205078,0.0,AAPL,0.0628814979603416,2.995732273553991,0.0793876252438793,0.05954837903875432,0.08658106872712723,0.1361959699322195,0.2380531807740529,-0.1180728863586079,0.095317386663877,-0.03243588870353539,0.018878501800335006,1,0.0123027049228422,0.2246526315789473
2020-04-16,69.27176666259766,0.0,AAPL,0.0837297656319358,3.1354942159291497,0.0805575055879884,0.07031492009350886,0.08563063436206343,0.0628814979603416,0.1361959699322195,0.2380531807740529,0.0778803639113903,0.005849401720545502,0.07856118821283262,0,0.0064923712650985,0.1164363636363636
2020-04-17,68.33179473876953,0.0,AAPL,0.1489868251716389,2.8903717578961645,0.13396944789403778,0.06662377144270683,0.10674936463192192,0.0837297656319358,0.0628814979603416,0.1361959699322195,-0.1180728863586079,0.26705971153024677,0.49007127280032703,1,-0.0022142617730853,0.0763058823529411
2020-04-20,66.9134750366211,1.0,AAPL,0.075301858511838,2.4849066497880004,0.10141918344159477,0.08691182734082051,0.09626686259189396,0.1489868251716389,0.0837297656319358,0.0628814979603416,0.2380531807740529,-0.1627513222622149,-0.08310380002054261,1,0.0,-0.0615545454545454
2020-04-21,64.84516143798828,1.0,AAPL,0.1622122923533121,2.5649493574615367,0.10662244792581328,0.09896440912487323,0.11824867251236669,0.075301858511838,0.1489868251716389,0.0837297656319358,0.1361959699322195,0.026016322421092614,0.46860730292092917,1,0.0054361488185017,0.1034083333333333
2020-04-22,66.71293640136719,1.0,AAPL,-0.0795001604340293,2.4849066497880004,0.07814611624693911,0.09026351649620805,0.05233239486356804,0.1622122923533121,0.075301858511838,0.1489868251716389,0.0628814979603416,-0.1423816583943709,-1.2060791150288688,1,0.0089531680440771,0.0586454545454545
2020-04-23,66.4543685913086,1.0,AAPL,-0.019910505414009,3.044522437723423,0.05741806203775014,0.0759350647435454,0.028251428104375698,-0.0795001604340293,0.1622122923533121,0.075301858511838,0.0837297656319358,-0.10364027104594481,-0.7028201834149262,0,0.0244127377998345,0.171435
2020-04-24,68.37287139892578,1.0,AAPL,-0.1159983482211828,2.833213344056216,0.004421027359185811,0.06535289018618076,-0.01983183067081046,-0.019910505414009,-0.0795001604340293,0.1622122923533121,0.1489868251716389,-0.2649851733928217,-1.2697721422106851,1,0.0101794340924775,-0.019125
2020-04-27,68.42121124267578,1.0,AAPL,-0.0508619961994034,3.367295829986474,-0.02081174358306247,0.054321836166378,-0.030175219180341443,-0.1159983482211828,-0.019910505414009,-0.0795001604340293,0.075301858511838,-0.12616385471124142,-0.7363056885450976,1,0.0156268631537984,0.0988607142857143
2020-04-28,67.31214904785156,1.0,AAPL,-0.0765479683876037,3.044522437723423,-0.06856379573124563,0.047455391312742075,-0.04563280224942886,-0.0508619961994034,-0.1159983482211828,-0.019910505414009,0.1622122923533121,-0.2387602607409158,-0.8505217888657141,0,0.0146428571428571,0.065185
2020-04-29,69.52303314208984,1.0,AAPL,0.0281392276287078,2.3978952727983707,-0.04703591811869821,0.03016976938999233,-0.021042125623383312,-0.0765479683876037,-0.0508619961994034,-0.1159983482211828,-0.0795001604340293,0.1076393880627371,-0.01638666570757782,0,0.0352965828497743,0.06052
2020-04-30,70.98967742919922,1.0,AAPL,0.1199895728517461,4.007333185232471,-0.01905590246554719,0.03333278192607815,0.02596844053499316,0.0281392276287078,-0.0765479683876037,-0.0508619961994034,-0.019910505414009,0.1399000782657551,0.6908993500957914,0,0.0339110565600344,0.1799055555555555
2020-05-01,69.84680938720703,1.0,AAPL,0.2632629839997542,3.6635616461296463,0.056796363978640206,0.04293850903119095,0.1050666216899135,0.1199895728517461,0.0281392276287078,-0.0765479683876037,-0.1159983482211828,0.37926133222093694,1.6268271737713422,1,0.043954123780956,0.0641368421052631
2020-05-04,70.83506774902344,1.0,AAPL,0.1617071969168526,3.367295829986474,0.09931020260189141,0.06581656451855122,0.12394681343222655,0.2632629839997542,0.1199895728517461,0.0281392276287078,-0.0508619961994034,0.212569193116256,0.857938618624826,0,-0.0009873393801965,0.0774892857142857
2020-05-05,71.89820861816406,1.0,AAPL,-0.0187738467665279,2.8903717578961645,0.11086502692610656,0.058699620526315145,0.07637326003264175,0.1617071969168526,0.2632629839997542,0.1199895728517461,-0.0765479683876037,0.05777412162107579,-0.6890955927819513,1,0.0070449974861739,-0.0195588235294117
2020-05-06,72.64000701904297,1.0,AAPL,-0.0013839772769383,3.091042453358316,0.10496038594497734,0.053864552329274375,0.0504541809294484,-0.0187738467665279,0.1617071969168526,0.2632629839997542,0.0281392276287078,-0.0295232049056461,-0.4895807110133202,1,0.0168272864701436,0.1398190476190476
2020-05-07,73.39144897460938,1.0,AAPL,0.1881414921510787,3.091042453358316,0.11859076980484387,0.05937760874125879,0.0963499513366585,-0.0013839772769383,-0.0187738467665279,0.1617071969168526,0.1199895728517461,0.06815191929933259,1.1032721007105897,0,-0.0019841269841269,0.0126333333333333
2020-05-08,75.13829040527344,0.0,AAPL,0.109537336975336,3.49650756146648,0.08784564039996023,0.070758119907956,0.100745746549551,0.1881414921510787,-0.0013839772769383,-0.0187738467665279,0.2632629839997542,-0.15372564702441815,0.354592359041536,0,0.0312089819902319,0.10509375
2020-05-11,76.32062530517578,0.0,AAPL,0.0687713677232915,3.1354942159291497,0.069258474561248,0.062294029255417924,0.09008762027413117,0.109537336975336,0.1881414921510787,-0.0013839772769383,0.1617071969168526,-0.0929358291935611,0.06347895649552687,0,-0.0017152658662092,-0.0183363636363636
2020-05-12,75.44840240478516,1.0,AAPL,0.0751961138513353,3.332204510175204,0.08805246668482065,0.059244036451373716,0.08512378479986589,0.0687713677232915,0.109537336975336,0.1881414921510787,-0.0187738467665279,0.0939699606178632,0.15854469243630953,1,0.0042236382140802,0.1172703703703703
2020-05-13,74.53742980957031,1.0,AAPL,-0.0534806496956769,2.8903717578961645,0.07763313220107294,0.053425929068572776,0.03892230663468497,0.0751961138513353,0.0687713677232915,0.109537336975336,-0.0013839772769383,-0.0520966724187386,-1.0308127662174407,0,0.0063437139561707,0.1069882352941176
2020-05-14,74.99534606933594,1.0,AAPL,0.0709579367386667,2.995732273553991,0.054196421118590535,0.052787337623909324,0.04960085000267887,-0.0534806496956769,0.0751961138513353,0.0687713677232915,0.1881414921510787,-0.117183555412412,0.17547022700252277,0,0.0,0.1942684210526316
2020-05-15,74.55196380615234,1.0,AAPL,-0.0274882002880698,2.995732273553991,0.026791313665909366,0.0439635863509239,0.023904499905762655,0.0709579367386667,-0.0534806496956769,0.0751961138513353,0.109537336975336,-0.1370255372634058,-0.6975133874307138,0,0.0021671826625387,0.031878947368421
2020-05-18,76.30848693847656,1.0,AAPL,0.1723209874970572,2.079441541679836,0.04750123762066251,0.04881454280018486,0.07337666243619417,-0.0274882002880698,0.0709579367386667,-0.0534806496956769,0.0687713677232915,0.10354961977376571,1.162664204321363,0,0.0,0.1354571428571428
2020-05-19,75.86756896972656,1.0,AAPL,0.2836856544017792,2.3978952727983707,0.08919914573075129,0.0548882109026082,0.14347965975805582,0.1723209874970572,-0.0274882002880698,0.0709579367386667,0.0751961138513353,0.20848954055044389,1.9712227231698376,1,0.0088345864661654,0.22571
