date,close,target,ticker,SMA_20,SMA_50,EMA_12,RSI,MACD,MACD_sig,MACD_hist,BB_pct,ATR,OBV_zscore,daily_return
2020-01-02,28.68400001525879,1.0,TSLA,0.0,0.0,28.68400001525879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,29.53400039672852,1.0,TSLA,0.0,0.0,28.814769304715668,0.0,0.06780629823689921,0.013561259647379843,0.054245038589519366,0.0,0.0,0.0,0.0296332582979208
2020-01-06,30.1026668548584,1.0,TSLA,0.0,0.0,29.01290738935301,0.0,0.1655218755868617,0.04395338283527622,0.12156849275158549,0.0,0.0,0.0,0.0192546370451349
2020-01-07,31.270666122436523,1.0,TSLA,0.0,0.0,29.360254886750475,0.0,0.3333671056754106,0.10183612740330311,0.2315309782721075,0.0,0.0,0.0,0.0388005246581539
2020-01-08,32.80933380126953,1.0,TSLA,0.0,0.0,29.8908824120611,0.0,0.5838134443049654,0.1982315907836356,0.3855818535213298,0.0,0.0,0.0,0.0492048257881216
2020-01-09,32.089332580566406,1.0,TSLA,0.0,0.0,30.22910551490807,0.0,0.7159429462030253,0.30177386186751354,0.4141690843355118,0.0,0.0,0.0,-0.0219450119000973
2020-01-10,31.87666702270508,1.0,TSLA,0.0,0.0,30.48257651610761,0.0,0.7943395434025611,0.40028699817452307,0.394052545228038,0.0,0.0,0.0,-0.0066272976331741
2020-01-13,34.990665435791016,1.0,TSLA,0.0,0.0,31.176128657597364,0.0,1.0951192061452062,0.5392534397686597,0.5558657663765465,0.0,0.0,0.0,0.0976889588509331
2020-01-14,35.861331939697266,1.0,TSLA,0.0,0.0,31.89692916253581,0.0,1.387747674917346,0.7089522867983971,0.678795388118949,0.0,0.0,0.0,0.0248828221202008
2020-01-15,34.56666564941406,1.0,TSLA,0.0,0.0,32.30765785282477,0.0,1.4979219828510786,0.8667462260089334,0.6311757568421452,0.0,0.0,0.0,-0.0361020135130578
2020-01-16,34.232666015625,1.0,TSLA,0.0,0.0,32.60381295479404,0.0,1.5405267036609942,1.0015023215393457,0.5390243821216485,0.0,0.0,0.0,-0.0096624776360147
2020-01-17,34.03333282470703,1.0,TSLA,0.0,0.0,32.82373908862681,0.0,1.540449387599395,1.1092917347513556,0.4311576528480394,0.0,0.0,0.0,-0.0058228941569139
2020-01-21,36.47999954223633,1.0,TSLA,0.0,0.0,33.38624069687443,0.0,1.7180095261278403,1.2310352930266526,0.4869742331011877,0.0,0.0,0.0,0.0718903061927893
2020-01-22,37.97066879272461,1.0,TSLA,0.0,0.0,34.09153732700523,0.0,1.9564589250010087,1.376120019421524,0.5803389055794848,0.0,1.6532852990286693,0.0,0.0408626444406172
2020-01-23,38.14666748046875,1.0,TSLA,0.0,0.0,34.71540350446115,81.57590742586717,2.1350222077558527,1.5279004570883896,0.6071217506674631,0.0,1.7361899784633097,0.0,0.004635122144013
2020-01-24,37.654666900634766,1.0,TSLA,0.0,0.0,35.16759787310325,77.7610652567292,2.211343568699469,1.6645890794106055,0.5467544892888636,0.0,1.7164754867553713,0.0,-0.0128976031808254
2020-01-27,37.20133209228516,1.0,TSLA,0.0,0.0,35.4804800606697,74.46016039656308,2.2097755497561877,1.773626373479722,0.43614917627646577,0.0,1.7830468586512975,0.0,-0.0120392728355793
2020-01-28,37.79333114624024,1.0,TSLA,0.0,0.0,35.83630330460363,73.40445146232871,2.2305894132955473,1.865018981442887,0.36557043185266025,0.0,1.776856422424316,0.0,0.0159133832220446
2020-01-29,38.732666015625,1.0,TSLA,0.0,0.0,36.28189756783769,72.2091620234466,2.2964094450987247,1.9512970741740547,0.34511237092466995,0.0,1.7418090275355742,0.0,0.0248545137699036
2020-01-30,42.72066879272461,1.0,TSLA,34.837566471099855,0.0,37.27247775628183,82.01566238901408,2.6399392135439257,2.0890255020480293,0.5509137114958964,1.046853384551073,1.9511423110961903,2.080706839640044,0.1029622586653555
2020-01-31,43.37133407592773,1.0,TSLA,35.5719331741333,0.0,38.21076334391966,83.72583878705721,2.9309066135380633,2.2574017243460363,0.673504889192027,1.016347387707926,1.9951422555106013,2.2194791098224584,0.0152306904735051
2020-02-03,52.0,0.0,TSLA,36.69523315429687,0.0,40.332184367932015,87.70467252987147,3.8137985064675703,2.568681080770343,1.2451174256972273,1.261934638575468,2.414618355887277,2.716503831813199,0.1989485937639492
2020-02-04,59.137332916259766,0.0,TSLA,38.14696645736694,0.0,43.22528414459782,90.37794033370879,5.031420723518906,3.061229009320056,1.97019171419885,1.2636617833216433,3.2071898324148997,2.930195111338578,0.1372564022357647
2020-02-05,48.97999954223633,1.0,TSLA,39.032433128356935,0.0,44.110624975003745,69.12326519374207,5.117788507913168,3.4725409090386785,1.64524759887449,0.8514123806361539,3.9777614048549106,1.7889070348218683,-0.1717583947927872
2020-02-06,49.93066787719727,1.0,TSLA,39.88849983215332,0.0,45.00601619072582,70.49240182972383,5.202969989553274,3.818626725141598,1.3843432644116764,0.8431598037714717,4.370618547712054,2.0277053586714677,0.0194093169425444
2020-02-07,49.87133407592773,1.0,TSLA,40.77759990692139,0.0,45.75452663460304,70.7510070281302,5.205681331596772,4.096037646432633,1.109643685164139,0.8072914912112259,4.500332696097238,1.567736842911657,-0.0011883238056313
2020-02-10,51.41866683959961,1.0,TSLA,41.754699897766116,0.0,46.62593281998713,70.04508308912217,5.271915551307281,4.331213227407563,0.9407023238997176,0.8242442749087016,4.661475590297154,1.6756507284382445,0.0310264963298576
2020-02-11,51.62533187866211,1.0,TSLA,42.586433219909665,0.0,47.395071136706356,68.97605409563941,5.280215748768562,4.521013731679763,0.759202017088799,0.7979745047135232,4.557713917323522,1.6046079208352846,0.0040192609370288
2020-02-12,51.15266799926758,1.0,TSLA,43.351000022888186,0.0,47.97316296171577,67.92678288267739,5.18883997293873,4.654578979931557,0.5342609930071731,0.755272508548934,4.557618822370257,1.3003402041495242,-0.0091556579336954
2020-02-13,53.59999847412109,1.0,TSLA,44.302666664123535,0.0,48.838829963624285,70.85411316113577,5.25334582778472,4.77433234950219,0.47901347828253016,0.8028807942836117,4.859523773193359,1.4355387353105642,0.0478436525517798
2020-02-14,53.33533477783203,1.0,TSLA,45.25780010223389,0.0,49.53059993504086,71.20551758439223,5.222904640535191,4.864046807708791,0.35885783282640027,0.7677362521521384,4.8687141963413785,1.1389275025056387,-0.0049377556683484
2020-02-18,57.22666549682617,0.0,TSLA,46.417466735839845,0.0,50.71461002146937,73.50352206898714,5.449953971236255,4.981228240414284,0.468725730821971,0.8598864314915949,5.064809254237583,1.2220857502093114,0.0729597130158357
2020-02-19,61.16133117675781,0.0,TSLA,47.65153331756592,0.0,52.32179789151374,75.29359209842076,5.879610350426944,5.160904662416816,0.7187056880101279,0.9323603141706518,5.3670948573521216,1.3952827351138282,0.0687558089532556
2020-02-20,59.96066665649414,0.0,TSLA,48.75103321075439,0.0,53.49700847074149,70.7464278054599,6.053452106291189,5.339414151191691,0.7140379550994984,0.8536565387665876,5.307999474661692,1.0748608655113572,-0.0196311050979861
2020-02-21,60.06666564941406,0.0,TSLA,49.84703311920166,0.0,54.50772495976804,70.35785151960769,6.129123463098203,5.497356013572994,0.631767449525209,0.8235683149175174,5.36576134817941,1.1383920252703799,0.0017678087791648
2020-02-24,55.58599853515625,0.0,TSLA,50.74359970092773,0.0,54.673613202135456,54.86479157502522,5.761130443355512,5.550110899529498,0.21101954382601384,0.6626309006523884,5.095428194318499,0.8657376263732568,-0.0745949032764651
2020-02-25,53.32733154296875,0.0,TSLA,51.549899673461915,0.0,54.46649294687904,40.91562319534545,5.226984352233259,5.48548559007025,-0.25850123783699086,0.5659299155651846,4.526904242379325,0.5657121863424485,-0.0406337396414488
2020-02-26,51.91999816894531,0.0,TSLA,52.256233024597165,0.0,54.07472451950462,56.328569995091215,4.636661141577385,5.315720700371678,-0.6790595587942931,0.4857808158749464,3.832856859479631,0.26491157402296056,-0.0263904705767898
2020-02-27,45.26666641235352,1.0,TSLA,52.582933044433595,0.0,52.71963865686599,41.93934174015914,3.590567646759027,4.970690089649148,-1.380122442890121,0.15297782637178933,3.837475912911551,-0.33217445089289543,-0.1281458395846268
2020-02-28,44.53266525268555,1.0,TSLA,52.67353286743164,0.0,51.46010428699207,40.98359768561613,2.67150777743484,4.510853627206286,-1.8393458497714459,0.10135043378113569,4.024380820138115,-1.1029320140414294,-0.0162150478009942
2020-03-02,49.574668884277344,0.0,TSLA,52.98369960784912,0.0,51.170037301959034,47.214503507736524,2.3232132090892037,4.07332554358287,-1.7501123344936662,0.317940860022793,4.042381014142718,-0.8680498963322234,0.1132203429321523
2020-03-03,49.70066833496094,0.0,TSLA,52.86873302459717,0.0,50.94398053780548,47.085549521206374,2.0339087232992696,3.66544217952615,-1.6315334562268804,0.33271650035607053,4.3536191667829245,-0.16726842046615908,0.0025416095259802
2020-03-04,49.96666717529297,0.0,TSLA,52.41019973754883,0.0,50.79362463588048,48.19276926344636,1.805286498353027,3.293411043291526,-1.4881245449384988,0.3653081271671668,4.427000045776368,0.3402333465385335,0.0053520173720666
2020-03-05,48.30266571044922,0.0,TSLA,52.37633304595947,0.0,50.410400185814126,41.73049639984109,1.4728525984406176,2.929299354321344,-1.4564467558807266,0.2768981928032878,4.181428636823383,-0.14853614940199658,-0.0333022304450705
2020-03-06,46.89866638183594,0.0,TSLA,52.22473297119141,0.0,49.87013344674056,40.29706384130772,1.08361409681428,2.5601623028199314,-1.4765482060056514,0.2166195139899096,4.242380959647044,-0.6420952070602773,-0.0290667048694489
2020-03-09,40.53333282470703,0.0,TSLA,51.75783290863037,0.0,48.43370258181233,26.58237358526148,0.2585303819022897,2.099835918636403,-1.8413055367341133,-0.023337232270296236,4.425762176513674,-1.3045606243727,-0.1357252572024996
