date,close,target,ticker,SMA_20,SMA_50,EMA_12,RSI,MACD,MACD_sig,MACD_hist,BB_pct,ATR,OBV_zscore,daily_return,sent_daily,sent_volume,sent_sma5,sent_sma20,sent_ewma5,sent_lag1,sent_lag2,sent_lag3,sent_lag5,sent_momentum,sent_zscore,sent_divergence,lm_score,vader_score
2020-01-02,152.15841674804688,1.0,MSFT,0.0,0.0,152.15841674804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
2020-01-03,150.2637939453125,1.0,MSFT,0.0,0.0,151.866936316857,0.0,-0.15113800135770816,-0.030227600271541633,-0.12091040108616653,0.0,0.0,0.0,-0.0124516464039685,0.5013618667920431,1.3862943611198906,0.25068093339602154,0.0,0.16712062226401436,0.0,0.0,0.0,0.0,0.0,0.0,1,0.037037037037037,0.4625000000000001
2020-01-06,150.65216064453125,1.0,MSFT,0.0,0.0,151.68004775188382,0.0,-0.23684777568766435,-0.07155163535476619,-0.16529614033289816,0.0,0.0,0.0,0.0025845660423036,0.8694716095924377,0.6931471805599453,0.4569444921281603,0.0,0.40123761804015545,0.5013618667920431,0.0,0.0,0.0,0.0,0.0,0,0.0,0.8176
2020-01-07,149.27854919433594,1.0,MSFT,0.0,0.0,151.31058643533797,0.0,-0.41087603051235533,-0.13941651438628402,-0.27145951612607133,0.0,0.0,0.0,-0.0091177680049102,0.9331955909729004,0.6931471805599453,0.5760072668393453,0.0,0.5785569423510705,0.8694716095924377,0.5013618667920431,0.0,0.0,0.0,0.0,1,0.3333333333333333,0.0
2020-01-08,151.65628051757812,1.0,MSFT,0.0,0.0,151.363770140298,0.0,-0.3528640330877124,-0.18210601812656974,-0.17075801496114268,0.0,0.0,0.0,0.0159281513390565,0.9131510555744172,1.0986122886681096,0.6434360245863597,0.6434360245863597,0.6900883134255194,0.9331955909729004,0.8694716095924377,0.5013618667920431,0.0,0.0,0.6732396780900419,0,0.0,0.8309
2020-01-09,153.55093383789062,1.0,MSFT,0.0,0.0,151.70025686300454,0.0,-0.1522513596037527,-0.17613508642200632,0.023883726818253626,0.0,0.0,0.0,0.0124930752214571,0.3364055752754211,1.0986122886681096,0.7107171396414439,0.5922642830345366,0.5721940673754866,0.9131510555744172,0.9331955909729004,0.8694716095924377,0.0,0.3364055752754211,-0.6739893843196786,0,0.0,0.1909
2020-01-10,152.84046936035156,1.0,MSFT,0.0,0.0,151.8756741702887,0.0,-0.05001635881907873,-0.1509113409014208,0.10089498208234207,0.0,0.0,0.0,-0.0046268977972424,0.0,0.6931471805599453,0.6104447662830352,0.5076550997438886,0.3814627115836578,0.3364055752754211,0.9131510555744172,0.9331955909729004,0.5013618667920431,-0.5013618667920431,-1.2305110428031403,0,0.0,0.3818
2020-01-13,154.67828369140625,1.0,MSFT,0.0,0.0,152.30684486584525,0.0,0.1772585469375656,-0.08527736333362351,0.2625359102711891,0.0,0.0,0.0,0.0120243960172725,0.3126706480979919,1.3862943611198906,0.49908457398414613,0.48328204328815144,0.3585320237551025,0.0,0.3364055752754211,0.9131510555744172,0.8694716095924377,-0.5568009614944458,-0.4395793635882711,0,0.0196078431372549,0.2546
2020-01-14,153.58888244628906,1.0,MSFT,0.0,0.0,152.50408141668277,0.0,0.26639908833942627,-0.014942072999013553,0.28134116133843984,0.0,0.0,0.0,-0.0070430135318194,-0.6372317224740982,1.6094379124341005,0.1849991112947464,0.3587805137590126,0.026610775012035653,0.3126706480979919,0.0,0.3364055752754211,0.9331955909729004,-1.5704273134469986,-1.9121719570696702,0,-0.0833333333333333,-0.1268
2020-01-15,154.58355712890625,1.0,MSFT,0.0,0.0,152.82400075702486,0.0,0.41254992493611553,0.07055632658801228,0.3419935983481033,0.0,0.0,0.0,0.006476215379489,-0.4810896813869476,1.0986122886681096,-0.09384903609752657,0.27479349424441657,-0.1426227104542921,-0.6372317224740982,0.3126706480979919,0.0,0.9131510555744172,-1.3942407369613647,-1.3538816551650974,1,-0.03125,0.1366
2020-01-16,157.41600036621094,0.0,MSFT,0.0,0.0,153.5304622353612,0.0,0.748304030374527,0.20610586734531522,0.5421981630292118,0.0,0.0,0.0,0.0183230564098271,0.6181517541408539,1.6094379124341005,-0.03749980032444,0.30600788150772906,0.11096877774408988,-0.4810896813869476,-0.6372317224740982,0.3126706480979919,0.3364055752754211,0.2817461788654328,0.5783865427796387,0,0.0,0.3547749999999999
2020-01-17,158.29705810546875,0.0,MSFT,0.0,0.0,154.2637846769162,0.0,1.0731153681901162,0.3795077675142754,0.6936076006758408,0.0,0.0,0.0,0.005597002447071,0.0,1.791759469228055,-0.03749980032444,0.2805072247154183,0.0739791851627266,0.6181517541408539,-0.4810896813869476,-0.6372317224740982,0.0,0.0,-0.5372749333726698,0,0.0142857142857142,0.04562
2020-01-21,157.72862243652344,0.0,MSFT,0.0,0.0,154.7968366399327,0.0,1.2700226550734897,0.5576107450261183,0.7124119100473714,0.0,0.0,0.0,-0.0035909427234369,0.1390376210212707,1.791759469228055,-0.07222640573978426,0.26962494750817617,0.09566533044890797,0.0,0.6181517541408539,-0.4810896813869476,0.3126706480979919,-0.17363302707672118,-0.26044379885880464,1,0.02,0.18748
2020-01-22,156.97080993652344,1.0,MSFT,0.0,0.0,155.13129407017743,0.0,1.3493692740838412,0.715962450837663,0.6334068232461783,0.0,2.144999500414727,0.0,-0.0048045338144316,0.3896368145942688,1.0986122886681096,0.13314730167388916,0.27819722372861133,0.19365582516402824,0.1390376210212707,0.0,0.6181517541408539,-0.6372317224740982,1.026868537068367,0.2308197906680198,1,0.0714285714285714,0.2732
2020-01-23,157.93707275390625,1.0,MSFT,0.0,0.0,155.56295232921264,65.56133560152199,1.4732387955033062,0.8674177197707917,0.6058210757325144,0.0,2.086130706410732,0.0,0.006155684727457,-0.4422198981046676,1.6094379124341005,0.14092125833034513,0.23016941560639279,-0.01830274925887035,0.3896368145942688,0.1390376210212707,0.0,-0.4810896813869476,0.03886978328227997,-1.3419757523242257,1,-0.0027777777777777,0.360375
2020-01-24,156.3455352783203,1.0,MSFT,0.0,0.0,155.68334970599844,66.64928941232299,1.4265382652808682,0.9792418288728071,0.44729643640806116,0.0,2.1213182189888897,0.0,-0.0100770354156546,0.0,1.9459101490553128,0.01729090750217438,0.21578382713099323,-0.0122018328392469,-0.4422198981046676,0.3896368145942688,0.1390376210212707,0.6181517541408539,-0.6181517541408539,-0.44266710201183074,0,0.0151515151515151,0.2292499999999999
2020-01-27,153.73097229003906,1.0,MSFT,0.0,0.0,155.382983949697,57.51279169952557,1.1651235571778216,1.0164181745338101,0.14870538264401145,0.0,2.2735625970292483,0.0,-0.0167229782649495,-0.1492751479148864,1.791759469228055,-0.012564122080802903,0.19430976977535325,-0.05789293786446007,0.0,-0.4422198981046676,0.3896368145942688,0.0,-0.1492751479148864,-0.7154787160023306,0,0.098030303030303,0.09022
2020-01-28,156.7434539794922,1.0,MSFT,0.0,0.0,155.59228703120397,66.86653777094992,1.1873456322423408,1.0506036660755163,0.13674196616682455,0.0,2.350025071439368,0.0,0.0195958019687116,0.1575693011283874,1.791759469228055,-0.008857786059379563,0.19226863262829957,0.013927808466489076,-0.1492751479148864,0.0,-0.4422198981046676,0.1390376210212707,0.0185316801071167,-0.07446860004026519,0,0.0333333333333333,-0.12972
2020-01-29,159.18748474121094,1.0,MSFT,0.0,0.0,156.14539437120504,66.965509039174,1.386190502447164,1.117721033349846,0.26846946909731795,0.0,2.3547607521942666,0.0,0.015592553945114,0.2550229132175445,2.3978952727983707,-0.03578056633472443,0.19557148950141773,0.09429284338350755,0.1575693011283874,-0.1492751479148864,0.0,0.3896368145942688,-0.1346139013767243,0.13122203041694872,0,0.0620777791366026,0.24133
2020-01-30,163.6778106689453,1.0,MSFT,155.06430740356444,0.0,157.30422764778046,70.4242507799791,1.8843862382679504,1.2710540743334668,0.6133321639344835,1.1081229191421624,2.617304748340627,2.388699717178992,0.028207782383359,0.4514191150665283,2.19722457733622,0.14294723629951475,0.20836387077967328,0.21333493394451447,0.2550229132175445,0.1575693011283874,-0.1492751479148864,-0.4422198981046676,0.893639013171196,0.5465950663145432,0,0.0742063492063492,0.14205
2020-01-31,161.26210021972656,1.0,MSFT,155.51949157714844,0.0,157.91313112038756,65.89193758861327,2.060529799007327,1.428949219268239,0.6315805797390879,0.8850993875547054,2.6957992345507193,1.161334553864917,-0.0147589367144259,0.0,1.3862943611198906,0.14294723629951475,0.20836387077967328,0.142223289296343,0.4514191150665283,0.2550229132175445,0.1575693011283874,0.0,0.0,-0.46857933100985094,0,0.0,0.0910666666666666
2020-02-03,165.19354248046875,1.0,MSFT,156.26597900390624,0.0,159.0331944065539,68.38963412225955,2.488671517833751,1.6408936789813415,0.8477778388524095,1.0447967719219793,2.8460212792145887,1.8160712288641303,0.0243792078571805,0.1383432637561451,2.4849066497880004,0.20047091863372107,0.19021294062787836,0.1409299474496104,0.0,0.4514191150665283,0.2550229132175445,-0.1492751479148864,0.2876184116710315,-0.11803030482026278,0,0.0013111888111888,0.2289
2020-02-04,170.63108825683594,1.0,MSFT,157.2649253845215,0.0,160.81748576813573,75.8698739858226,3.2295135928884804,1.9586176617627693,1.270895931125711,1.16917803166202,3.1423920493523263,2.3088807967633387,0.0329162126722362,0.3393999457359314,1.791759469228055,0.23683704755522986,0.16370935743505305,0.20708661354505076,0.1383432637561451,0.0,0.4514191150665283,0.1575693011283874,0.181830644607544,0.4270252282362719,0,0.0441025641025641,0.32638
2020-02-05,170.4227294921875,1.0,MSFT,158.32213439941407,0.0,162.295215571836,74.63170004090904,3.7565206323709504,2.3181982558844054,1.438322376486545,1.0568470642204277,3.4117010181446323,1.22679753995571,-0.001221106697361,-0.0209473669528961,1.0986122886681096,0.18164299152114174,0.11600220953876321,0.13107528671240182,0.3393999457359314,0.1383432637561451,0.0,0.2550229132175445,-0.2759702801704406,-0.3693133033279957,0,0.0,0.37495
2020-02-06,173.95623779296875,0.0,MSFT,159.4371322631836,0.0,164.0892189904718,75.17304449158152,4.408483839636119,2.7362553726347483,1.672228467001371,1.0832459702581987,3.4698966440753884,1.6959186568888556,0.0207337854012203,0.0371779759724934,2.772588722239781,0.09879476370233475,0.07220355555866703,0.09977618313243236,-0.0209473669528961,0.3393999457359314,0.1383432637561451,0.4514191150665283,-0.4142411390940349,-0.10946974350254315,0,0.0134680134680134,0.04896
2020-02-07,174.20249938964844,1.0,MSFT,160.46971054077147,0.0,165.6451082826528,74.6838794254394,4.888686891905081,3.1667416764888148,1.7219452154162664,0.9994068598573823,3.545005518675144,2.07807695466373,0.0014156525790858,0.0,1.791759469228055,0.09879476370233475,0.05538327679489598,0.06651745542162159,0.0371779759724934,-0.0209473669528961,0.3393999457359314,0.0,0.0,-0.1763092000180261,0,0.0,0.14728
