date,close,high,low,open,volume,ticker,date_only,daily_return,headline_count,news_volume_log,SMA_20,SMA_50,EMA_12,RSI,MACD,MACD_sig,MACD_hist,BB_upper,BB_lower,BB_pct,ATR,OBV,OBV_zscore,sent_daily,sent_volume,sent_sma5,sent_sma20,sent_ewma5,sent_lag1,sent_lag2,sent_lag3,sent_lag5,sent_momentum,sent_zscore,sent_divergence,lm_score,vader_score,target
2020-01-16,157.41600036621094,157.4823196362133,155.3887382345589,155.69188726038482,23865400,MSFT,2020-01-16,0.0183234584806071,6,1.9459101490553128,0.0,0.0,153.53044273611886,0.0,0.7483060107463189,0.20610977899922517,0.5421962317470936,,,0.0,0.0,49901400,0.0,0.4121011694272359,1.9459101490553128,-0.12275860806306205,0.2672538779901736,0.02495682013693834,-0.4810896813869476,-0.5476455092430115,0.002840980887413,0.3364055752754211,0.07569559415181482,0.27667919142852276,0,0.0,0.0220999999999999,0.0
2020-01-17,158.29701232910156,158.6475157371676,156.71497686229213,158.60014689568655,34371700,MSFT,2020-01-17,0.0055967116483779,5,1.791759469228055,0.0,0.0,154.26376113503926,0.0,1.0731151056867816,0.37951084433673643,0.6936042613500452,,,0.0,0.0,84273100,0.0,0.0,1.791759469228055,-0.12275860806306205,0.24498272149099246,0.016637880091292228,0.4121011694272359,-0.4810896813869476,-0.5476455092430115,0.0,0.0,-0.48503329440391596,0,0.0142857142857142,0.04562,0.0
2020-01-21,157.72865295410156,159.32962477735774,157.6623336691409,157.89916347838133,29517200,MSFT,2020-01-21,-0.0035904617948087,5,1.791759469228055,0.0,0.0,154.79682141489502,0.0,1.2700267244500196,0.5576140203593931,0.7124127040906265,,,0.0,0.0,54755900,0.0,0.0,1.791759469228055,-0.12332680424054462,0.2261378967609161,0.011091920060861486,0.0,0.4121011694272359,-0.4810896813869476,0.002840980887413,-0.002840980887413,-0.463082745370941,0,0.02,0.06272,0.0
2020-01-22,156.97076416015625,158.66647335945913,156.95181373171633,158.58120365895033,24138800,MSFT,2020-01-22,-0.004805016588621,2,1.0986122886681096,0.0,0.0,155.1312741449352,0.0,1.3493706048819547,0.7159653372639054,0.6334052676180493,,,0.0,2.1450015076406226,30617100,0.0,0.3896368145942688,1.0986122886681096,0.06412966052691142,0.23781639089186987,0.13727355157199725,0.0,0.0,0.4121011694272359,-0.5476455092430115,0.9372823238372803,0.32219665373110085,1,0.0714285714285714,0.2732,1.0
2020-01-23,157.9370574951172,158.0128447653816,156.56344755206595,157.43497947769117,19680800,MSFT,2020-01-23,0.0061558809382811,3,1.3862943611198906,0.0,0.0,155.56293312188626,65.56131274987982,1.4732403999764188,0.8674203498064081,0.6058200501700106,,,0.0,2.0861327362055397,50297900,0.0,-0.3078286647796631,1.3862943611198906,0.09878186384836832,0.201440053847101,-0.011093853878556173,0.3896368145942688,0.0,0.0,-0.4810896813869476,0.1732610166072845,-1.0712015792526661,1,-0.0037037037037037,0.3275666666666667,1.0
2020-01-24,156.3455810546875,158.7044114684961,155.78666610061498,158.685461033882,24918100,MSFT,2020-01-24,-0.0100766499368198,5,1.791759469228055,0.0,0.0,155.68334049616337,66.64937300015873,1.4265449347885237,0.9792452668028313,0.44729966798569243,,,0.0,2.121322489631108,25379800,0.0,0.0,1.791759469228055,0.01636162996292114,0.1888500504816572,-0.0073959025857041165,-0.3078286647796631,0.3896368145942688,0.0,0.4121011694272359,-0.4121011694272359,-0.40872189617090704,0,0.0181818181818181,0.1908,1.0
2020-01-27,153.73095703125,154.77301392246096,151.76053138101526,152.66048172072817,32078100,MSFT,2020-01-27,-0.016723363754828,5,1.791759469228055,0.0,0.0,155.38297380925363,57.51271530378965,1.1651292501102546,1.016422063464316,0.14870718664593863,,,0.0,2.273571213355666,-6698300,0.0,-0.1492751479148864,1.791759469228055,-0.01349339962005614,0.16896033292891932,-0.054688984362098216,0.0,-0.3078286647796631,0.3896368145942688,0.0,-0.1492751479148864,-0.6996764068696687,0,0.098030303030303,0.09022,1.0
2020-01-28,156.74342346191406,157.0276076258131,154.4793314082179,155.15191986936853,24899900,MSFT,2020-01-28,0.0195957046572714,4,1.6094379124341005,0.0,0.0,155.59227375581676,66.86644514515544,1.187349277949636,1.05060750636138,0.13674177158825596,,,0.0,2.350032610154023,18201600,0.0,0.1969616264104843,1.6094379124341005,0.025898925662040717,0.17051596034456182,0.029194552562095945,-0.1492751479148864,0.0,-0.3078286647796631,0.0,0.1969616264104843,0.0599265167540341,0,0.0416666666666666,0.033975,1.0
2020-01-29,159.18748474121094,159.86008761817865,156.96129367549298,158.99802382465174,34754500,MSFT,2020-01-29,0.0155927516786102,9,2.302585092994046,0.0,0.0,156.14538313818508,66.96537092950992,1.386194937107291,1.1177249925105623,0.2684699445967287,,,0.0,2.3547660965804584,52956100,0.0,0.1805916494793362,2.302585092994046,-0.0159101073609458,0.17104625977270785,0.07966025153450937,0.1969616264104843,-0.1492751479148864,0.0,0.3896368145942688,-0.2090451651149326,0.022256848668627476,0,0.0569632981397687,0.2192111111111111,1.0
2020-01-30,163.6777801513672,164.88087936173753,161.7926100859004,164.88087936173753,51597500,MSFT,2020-01-30,0.0282075906749583,8,2.19722457733622,155.0642951965332,0.0,157.30421344790543,70.4241389476509,1.8843888060654592,1.2710577552215419,0.6133310508439174,162.1463283213464,147.98226207172002,1.1081223289294613,2.6173111666176965,104553600,2.388699717178992,0.4514191150665283,2.19722457733622,0.1359394486082925,0.18506490253739888,0.20357987271184902,0.1805916494793362,0.1969616264104843,-0.1492751479148864,-0.3078286647796631,0.7592477798461914,0.6309959407834701,0,0.0742063492063492,0.14205,1.0
2020-01-31,161.2621307373047,163.31781150569444,160.6463790875127,163.1378330139446,36142700,MSFT,2020-01-31,-0.014758566567976,3,1.3862943611198906,155.519482421875,0.0,157.91312380012067,65.89203312223543,2.060535743801836,1.4289533529376006,0.6315823908642353,162.9754883779183,148.0634764658317,0.8851021813344382,2.6958013152781057,68410900,1.161334553864917,0.0,1.3862943611198906,0.1359394486082925,0.18506490253739888,0.1357199151412327,0.4514191150665283,0.1805916494793362,0.1969616264104843,0.0,0.0,-0.43842070742476524,0,0.0,0.0910666666666666,1.0
2020-02-03,165.1935577392578,165.3072314390198,161.4232162077576,161.4516346326981,30107000,MSFT,2020-02-03,0.0243791086225779,10,2.3978952727983707,156.26597061157227,0.0,159.03319055998793,68.389707122439,2.4886788234514086,1.6408984470403623,0.8477803764110463,164.45945579529183,148.0724854278527,1.0447979051347185,2.846022284462482,98517900,1.8160712288641303,0.0895226418972015,2.3978952727983707,0.18369900657071006,0.1644729412926568,0.12032082405988896,0.0,0.4514191150665283,0.1805916494793362,-0.1492751479148864,0.2387977898120879,-0.18022339841489043,0,0.0014423076923076,0.2221899999999999,1.0
2020-02-04,170.63111877441406,171.1237287743186,167.0218351658526,167.80811178619967,36433300,MSFT,2020-02-04,0.0329163020009468,4,1.6094379124341005,157.2649185180664,0.0,160.81748720836117,75.87002575228975,3.229523098648542,1.9586233773619983,1.2708997212865438,167.25193512555572,147.27790191057707,1.1691788339635019,3.142394188721665,134951200,2.3088807967633387,0.1921680271625518,1.6094379124341005,0.18274028672112358,0.1306077621711625,0.1442698917607766,0.0895226418972015,0.0,0.4514191150665283,0.1969616264104843,-0.00479359924793249,0.16131756562848001,0,0.0551282051282051,0.19595,1.0
2020-02-05,170.4226837158203,174.49615834021887,169.0111876454054,174.3351158434909,39186300,MSFT,2020-02-05,-0.0012215536069321,1,0.6931471805599453,158.32212600708007,0.0,162.29520974797026,74.63168870072236,3.756525667434829,2.318203835376565,1.4383218320582642,169.18740698743267,147.45684502672748,1.0568451350048547,3.4117041624975366,95764900,1.22679753995571,0.6185646653175354,0.6931471805599453,0.27033488988876336,0.11487621588839425,0.3023681496130295,0.1921680271625518,0.0895226418972015,0.0,0.1805916494793362,0.4379730158381992,1.4304121859544494,1,0.0,0.2732,1.0
2020-02-06,173.9562225341797,174.13621548794777,170.5742861837626,171.43635009131322,27751400,MSFT,2020-02-06,0.020733970040347,15,2.772588722239781,159.4371208190918,0.0,164.08921171507941,75.17300957706706,4.408487749088863,2.7362606181190245,1.6722271309698384,171.88394151652156,146.99030012166205,1.0832453952713423,3.4698976074735475,123516300,1.6959186568888556,0.0371779759724934,2.772588722239781,0.1874866620699564,0.07107756190829806,0.21397142506618416,0.6185646653175354,0.1921680271625518,0.0895226418972015,0.4514191150665283,-0.4142411390940349,-0.1137892811776462,0,0.0134680134680134,0.04896,0.0
2020-02-07,174.20249938964844,175.85083973913436,172.86677606101028,173.21729393859556,33529100,MSFT,2020-02-07,0.0014157404195205,5,1.791759469228055,160.46969909667968,0.0,165.64510212655156,74.68389201415891,4.888691092141897,3.166746712923599,1.7219443792182982,174.21880999745468,146.72058819590467,0.9994068486346515,3.545006521991305,157045400,2.07807695466373,0.0,1.791759469228055,0.1874866620699564,0.054257283144527005,0.14264761671078946,0.0371779759724934,0.6185646653175354,0.1921680271625518,0.0,0.0,-0.18608289015408017,0,0.0,0.14728,1.0
2020-02-10,178.7591094970703,178.89173359155058,173.59622334452445,173.90884037900125,35844300,MSFT,2020-02-10,0.0261569731972091,10,2.3978952727983707,161.76563186645507,0.0,167.662641722016,79.04229369412803,5.572697468149983,3.647936863968876,1.9247606041811065,177.2619068612397,146.26935687167042,1.0483084688524982,3.804165031906255,192889700,2.3101804901860454,0.113471233844757,2.3978952727983707,0.19227638045946752,0.05993084483676485,0.1329221557554453,0.0,0.0371779759724934,0.6185646653175354,0.0895226418972015,0.02394859194755551,0.18362882593317464,0,0.0076923076923076,0.23566,0.0
2020-02-11,174.72354125976562,180.65375376260124,173.8330589718601,180.6063849154896,53159900,MSFT,2020-02-11,-0.0225754550280461,8,2.19722457733622,162.7678955078125,0.0,168.74893395859286,72.4808145794511,5.7231677042898355,4.062983032033069,1.6601846722567668,178.91345123430884,146.62233978131619,0.8702457182174538,4.168881829263278,139729800,1.1810163966848566,0.1216309815645217,2.19722457733622,0.17816897133986148,0.06587034487062028,0.12915843102513747,0.113471233844757,0.0,0.0371779759724934,0.1921680271625518,-0.07053704559803009,0.19125301386966523,1,0.0377747252747252,0.4533,1.0
2020-02-12,174.97933959960938,176.05928293291046,172.2700060504583,175.8035026959606,47062900,MSFT,2020-02-12,0.0014640176017464,6,1.9459101490553128,163.83742065429686,0.0,169.70745790336463,71.9765501190636,5.796241771631514,4.409634779952758,1.3866069916787565,180.25443154342946,147.42040976516427,0.8393406698867458,4.336016091344457,186792700,1.7874756399579967,0.29972838362058,1.9459101490553128,0.11440171500047043,0.10823903951379987,0.18601508189028498,0.1216309815645217,0.113471233844757,0.0,0.6185646653175354,-0.3188362816969554,0.7443451012343644,0,0.0,0.0357666666666666,0.0
2020-02-13,174.03199768066406,176.4192313976913,173.2362386533794,173.4351820239361,35295800,MSFT,2020-02-13,-0.0054140215702781,7,2.079441541679836,164.8098457336426,0.0,170.37277171525685,73.19246938109902,5.711868061380699,4.6700814362383465,1.0417866251423522,181.22289408139224,148.39679738589294,0.7809396448370878,4.354962332518086,151496900,1.059214250813391,0.0,2.079441541679836,0.10696611980597175,0.13229352358314725,0.12401005459352334,0.29972838362058,0.1216309815645217,0.113471233844757,0.0371779759724934,-0.0371779759724934,-0.6043998193768123,0,0.0238095238095238,0.0315285714285714,0.0
2020-02-14,175.5856170654297,175.64245390384997,173.02784369696806,173.59624099105812,23149500,MSFT,2020-02-14,0.008927205372982,6,1.9459101490553128,165.71832656860352,0.0,171.17474792297574,79.47863012491916,5.704606238614161,4.87698639671351,0.8276198419006517,182.41711499763943,149.0195381395676,0.7954492937843589,4.214216656318777,174646400,1.3064763135182256,0.009579708178838,1.9459101490553128,0.10888206144173936,0.11216745052072734,0.08586660578862823,0.0,0.29972838362058,0.1216309815645217,0.0,0.009579708178838,-0.4882043213080005,0,0.0181818181818181,0.1793333333333333,0.0
2020-02-18,177.36656188964844,177.81180305026547,175.727703793834,175.83190947940273,27792200,MSFT,2020-02-18,0.0101428855847294,17,2.8903717578961645,166.67180404663085,0.0,172.1273346870792,78.77342543840601,5.7759766912149075,5.056784455613789,0.7191922356011187,183.75955519225369,149.58405290100802,0.8129363762345384,4.137754898481112,202438600,1.5593441813684032,0.0444614291191101,2.8903717578961645,0.09508010049660998,0.11439052197668284,0.0720648802321222,0.009579708178838,0.0,0.29972838362058,0.113471233844757,-0.06900980472564691,-0.3344026949547476,0,0.0049019607843137,0.1330823529411764,0.0
2020-02-19,177.8984832763672,178.75339330512708,177.1290613515988,178.63940916647175,29997500,MSFT,2020-02-19,0.0029989947431561,9,2.302585092994046,167.68029556274413,0.0,173.01520370081582,77.5770158700459,5.808503091580917,5.207128182807215,0.6013749087737024,184.92574139069126,150.434849734797,0.7962575689711645,4.031159741142803,232436100,1.7497416078930526,0.096437825096978,2.302585092994046,0.09004146920310122,0.11921241323153176,0.08018919518707412,0.0444614291191101,0.009579708178838,0.0,0.1216309815645217,-0.025193156467543706,-0.10978609809242484,0,-0.0142857142857142,-0.0111888888888888,0.0
2020-02-20,175.18177795410156,177.87001544081576,172.02809549780588,177.5850405545757,36862400,MSFT,2020-02-20,-0.0152710988437444,8,2.19722457733622,168.5908462524414,0.0,173.34852281670592,67.89035411191065,5.5510757374809145,5.275917693741954,0.27515804373896025,185.37223809363698,151.8094544112458,0.6963761934656845,4.043802109573854,195573700,1.1014945137860663,0.2751798331737518,2.19722457733622,0.08513175911373558,0.1134895641605059,0.14518607451596668,0.096437825096978,0.0444614291191101,0.009579708178838,0.29972838362058,-0.024548550446828243,0.8041367790110485,1,0.0304487179487179,0.436175,0.0
2020-02-21,169.6438446044922,174.30789026966164,168.37097302614455,173.99441929987273,48572600,MSFT,2020-02-21,-0.0316124965409377,4,1.6094379124341005,169.17618560791016,0.0,172.77857232251918,61.88097396889556,4.844355056237362,5.189605166241036,-0.34525011000367467,185.19213114931105,153.16024006650926,0.514599793542415,4.313759528438321,147001100,0.33225439245634736,-0.009272888302803,1.6094379124341005,0.08327718145317498,0.12841735298434892,0.0936997535763768,0.2751798331737518,0.096437825096978,0.0444614291191101,0.0,-0.009272888302803,-0.77399970804003,0,0.0,0.4203,0.0
2020-02-24,162.32955932617188,165.80622141128146,155.0532703487702,159.36585498840046,68311100,MSFT,2020-02-24,-0.0431155359357295,6,1.9459101490553128,169.4753845214844,0.0,171.17103186154267,46.29558359434672,3.6519744426763907,4.882079021528108,-1.2301045788517175,184.68539790237227,154.2653711405965,0.26509471042637,5.0670076394388115,78690000,-0.7654498770041631,0.0,1.9459101490553128,0.08136123981740737,0.12841735298434892,0.06246650238425121,-0.009272888302803,0.2751798331737518,0.096437825096978,0.009579708178838,-0.009579708178838,-0.7218739163211433,0,0.0128205128205128,0.1270666666666666,1.0
2020-02-25,159.65081787109375,166.0816754656081,159.25184432237913,165.4737357884397,68073300,MSFT,2020-02-25,-0.0165018710467615,2,1.0986122886681096,169.77137756347656,0.0,169.39869124762745,34.70613063968142,2.4624663878554145,4.39815649479357,-1.9356901069381554,183.88198785821064,155.6607672687425,0.1413847636285549,5.1312690757365385,10616700,-1.9023616473140144,0.3704912066459656,1.0986122886681096,0.14656719532277845,0.1544056707123915,0.16514140380482267,0.0,-0.009272888302803,0.2751798331737518,0.0444614291191101,0.32602977752685547,1.248380000628737,1,0.1051282051282051,0.50005,0.0
2020-02-26,161.64561462402344,164.58082272532707,159.7838056869428,161.20866567721745,56206100,MSFT,2020-02-26,0.0124947480979418,8,2.19722457733622,170.01648712158203,0.0,168.20591022861146,38.35440772509945,1.6615824233393255,3.8508416805027212,-2.1892592571633958,183.32155655586823,156.71141768729584,0.18542544858926235,5.091628658552243,66822800,-1.0990837321878768,0.201611690223217,2.19722457733622,0.16760196834802626,0.15463817390302814,0.17729816594428746,0.3704912066459656,0.0,-0.009272888302803,0.096437825096978,0.10517386512623901,0.2712785330080712,0,0.0252525252525252,0.2026124999999999,0.0
2020-02-27,150.25619506835938,158.66287293546242,150.06621667754132,155.13872812835805,93174900,MSFT,2020-02-27,-0.0704591929830887,11,2.4849066497880004,169.56992263793944,0.0,165.44441558857267,23.978868201682886,0.10661613418295701,3.1019965712387685,-2.9953804370558115,184.85721765739677,154.2826276184821,-0.13169211901117825,5.653476242434719,-26352100,-2.322770173977025,-0.0858377570455724,2.4849066497880004,0.09539845030416143,0.1413167035767827,0.0895861916143342,0.201611690223217,0.3704912066459656,0.0,0.2751798331737518,-0.36101759021932417,-1.2541670479065794,0,-0.0129870129870129,0.2564181818181818,1.0
2020-02-28,153.89437866210938,155.50923164149168,144.3858178493649,144.77528307354186,97012700,MSFT,2020-02-28,0.0242132019388272,4,1.6094379124341005,169.08075256347655,0.0,163.66748683065524,29.248574669007937,-0.8226518243063197,2.317066892129751,-3.1397187164360707,185.7275552369015,152.4339498900516,0.043865143376428,6.234858393434911,70660600,-0.8128226369173672,-0.2281644344329834,1.6094379124341005,0.05162014107812536,0.10733752610180711,-0.01633068373477166,-0.0858377570455724,0.201611690223217,0.3704912066459656,-0.009272888302803,-0.2188915461301804,-1.8272471696118169,1,-0.0108695652173913,-0.0250749999999999,0.0
2020-03-02,164.13436889648438,164.25786140312832,154.17935094628967,157.02907098692916,71030800,MSFT,2020-03-02,0.066539079096956,5,1.791759469228055,169.22436447143554,0.0,163.7393148407828,36.61111988075764,-0.7244704987359967,1.7087594139566016,-2.4332299126925983,185.63504496629682,152.81368397657425,0.34491820505112497,6.596856428720112,141691400,0.19708230174506536,0.129047417640686,1.791759469228055,0.07742962460626256,0.11378989698384141,0.03212868339038089,-0.2281644344329834,-0.0858377570455724,0.201611690223217,0.0,0.129047417640686,0.08387882085695522,0,-0.0042857142857142,0.26368,0.0
2020-03-03,156.2691192626953,166.2336440588436,154.13182955336734,165.09375911275336,71677000,MSFT,2020-03-03,-0.0479195776403751,6,1.9459101490553128,168.77814254760742,0.0,162.5900539826155,34.21212783405352,-1.2667190549163934,1.1136637201820028,-2.380382775098396,186.1097884338336,151.44649666138125,0.1391276579550563,6.974079265486907,70014400,-0.859498535115911,0.0,1.9459101490553128,0.003331383277069444,0.10931376488898134,0.021419122260253932,0.129047417640686,-0.2281644344329834,-0.0858377570455724,0.3704912066459656,-0.3704912066459656,-0.5953212424256137,0,0.0151515151515151,0.0446166666666666,0.0
2020-03-04,162.006591796875,162.1490720051714,157.32354419371018,160.049786299332,49814400,MSFT,2020-03-04,0.0367153316103019,3,1.3862943611198906,168.34691619873047,0.0,162.50029056942464,39.85340473097706,-1.2194320058363814,0.6470445749783259,-1.8664765808147075,185.91204021878576,150.78179217867518,0.31951950938073964,7.123413255488616,119828800,-0.10104184029322699,0.3025859991709391,1.3862943611198906,0.02352624506661386,0.11483466348940072,0.11514141456381564,0.0,0.129047417640686,-0.2281644344329834,0.201611690223217,0.10097430894772208,0.9994487047486088,0,0.0238095238095238,0.2612666666666667,0.0
2020-03-05,157.94097900390625,162.31054079350352,157.39003142065653,157.7319983863141,47817300,MSFT,2020-03-05,-0.0250953541326653,1,0.6931471805599453,167.72283096313475,0.0,161.79885802088333,37.99981474118501,-1.4928094750180776,0.21907376497904518,-1.7118832399971229,185.8552072653331,149.59045466093642,0.23026558140527423,7.247521586098265,72011500,-0.7911467634803719,0.0,0.6931471805599453,0.040693796475728336,0.08390643022352394,0.07676094304254377,0.3025859991709391,0.0,0.129047417640686,-0.0858377570455724,0.0858377570455724,-0.5706247499638268,0,0.0,0.0,0.0
2020-03-06,153.47642517089844,154.93927504171984,148.18543814642317,154.46432171432747,72821100,MSFT,2020-03-06,-0.0282672290697741,1,0.6931471805599453,166.6988410949707,0.0,160.51848373627027,34.19774446061443,-2.0461287725938746,-0.2339667425355388,-1.8121620300583359,185.64393287287913,147.75374931706227,0.1510332048248319,7.757588061141206,-809600,-1.6406291857146993,0.0,0.6931471805599453,0.08632668336232502,0.08204753142489926,0.05117396202836252,0.0,0.3025859991709391,0.0,-0.2281644344329834,0.2281644344329834,-0.5547596451644428,0,0.0,-0.1027,0.0
2020-03-09,143.07492065429688,149.84775902864055,142.48598322850134,143.435889783358,70419300,MSFT,2020-03-09,-0.0677726530639433,2,1.0986122886681096,165.14246215820313,0.0,157.83485864673588,28.179418869224506,-3.286072984012179,-0.8443879908308669,-2.4416849931813123,186.45809421809977,143.8268300983065,-0.01763751227026149,8.383606343824157,-71228900,-2.1327288519636567,0.4238965809345245,1.0986122886681096,0.1452965160210927,0.1032423604716255,0.17541483499708316,0.0,0.0,0.3025859991709391,0.129047417640686,0.2948491632938385,1.9443572114165686,1,0.0,0.0,0.0
2020-03-10,152.85897827148438,152.96346858405525,144.93676019104754,150.2372411030131,65354400,MSFT,2020-03-10,0.0683841554651505,5,1.791759469228055,163.84745559692382,0.0,157.0693385890049,35.74522896303968,-3.4395964966125234,-1.3634296919871982,-2.076166804625325,184.8242440712317,142.87066712261594,0.23808008459211946,8.973907484983451,-5874500,-1.2188514338025616,-0.1976936340332031,1.791759469228055,0.10575778921445209,0.08768411707772748,0.051045345320321095,0.4238965809345245,0.0,0.0,0.0,-0.1976936340332031,-1.6027604726177107,1,0.0,-0.05996,0.0
2020-03-11,145.93414306640625,149.8002550593637,143.57836446468625,149.25881588095203,56371600,MSFT,2020-03-11,-0.045302116260252,2,1.0986122886681096,162.40798568725586,0.0,155.35623158552818,34.1108736440212,-4.073089276443966,-1.9053616088785519,-2.167727667565414,184.17845295424297,140.63751842026875,0.1216470133870149,9.217495058428938,-62246100,-1.637641091157574,0.3309626281261444,1.0986122886681096,0.11143311500549316,0.09815069940580863,0.14435110625559552,-0.1976936340332031,0.4238965809345245,0.0,0.3025859991709391,0.02837662895520532,1.2508422280822675,1,0.0,0.17,0.0
2020-03-12,132.09400939941406,145.7821669760473,131.63805829012034,138.0214317979302,93226400,MSFT,2020-03-12,-0.0948382152125588,1,0.6931471805599453,160.2637191772461,0.0,151.77742817227985,31.288483875588796,-5.627054803576897,-2.649700247818221,-2.9773545557586756,185.05853423680938,135.4689041176828,-0.06805646079959461,9.752157904738144,-155472500,-2.1883259909319244,0.0,0.6931471805599453,0.11143311500549316,0.08316428022477962,0.09623407083706369,0.3309626281261444,-0.1976936340332031,0.4238965809345245,0.0,0.0,-0.4593786150552934,0,0.0,0.2732,1.0
