date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-02-27,10000.0,9999.495313011541,0.0,-0.005046869884595129
2020-02-28,10000.0,10241.614072257365,0.0,2.4161407225736564
2020-03-02,10000.0,10923.078594691464,0.0,9.230785946914644
2020-03-03,10000.0,10399.650151385786,0.0,3.996501513857864
2020-03-04,10000.0,10781.47784535822,0.0,7.814778453582205
2020-03-05,10000.0,10510.914846205525,0.0,5.109148462055257
2020-03-06,10000.0,10213.7994217526,0.0,2.1379942175259847
2020-03-09,10000.0,9521.5811061439,0.0,-4.784188938560996
2020-03-10,10000.0,10172.70957406449,0.0,1.7270957406449128
2020-03-11,10000.0,9711.867394661569,0.0,-2.8813260533843144
2020-03-12,10000.0,8790.80754792394,0.0,-12.0919245207606
2020-03-13,10000.0,10040.58516069965,0.0,0.4058516069964879
2020-03-16,10000.0,8560.701760656919,0.0,-14.39298239343081
2020-03-17,10000.0,9265.560606712967,0.0,-7.3443939328703305
2020-03-18,10000.0,8875.515755576334,0.0,-11.244842444236658
2020-03-19,10000.0,9021.544955526617,0.0,-9.784550444733831
2020-03-20,10000.0,8682.70603211637,0.0,-13.172939678836304
2020-03-23,10000.0,8596.104994390562,0.0,-14.038950056094379
2020-03-24,10000.0,9377.450829067697,0.0,-6.225491709323028
2020-03-25,10000.0,9287.68458139616,0.0,-7.123154186038394
2020-03-26,10000.0,9868.6392176519,0.0,-1.313607823481
2020-03-27,10000.0,9463.425323791736,0.0,-5.365746762082635
2020-03-30,10000.0,10129.090198633427,0.0,1.2909019863342586
2020-03-31,10000.0,9969.786816966582,0.0,-0.30213183033418467
2020-04-01,10000.0,9615.777835366027,0.0,-3.8422216463397274
2020-04-02,10000.0,9814.904777649332,0.0,-1.8509522235066855
2020-04-03,10000.0,9724.50792510892,0.0,-2.754920748910805
2020-04-06,10000.0,10447.694931033557,0.0,4.476949310335576
2020-04-07,10000.0,10335.176134743504,0.0,3.351761347435045
2020-04-08,10000.0,10438.84716900048,0.0,4.388471690004803
2020-04-09,10000.0,10439.482851203247,0.0,4.394828512032478
2020-04-13,10000.0,10462.870066557754,0.0,4.628700665577545
2020-04-14,10000.0,10980.606818575081,0.0,9.806068185750805
2020-04-15,10000.0,10865.557479075293,0.0,8.655574790752919
2020-04-16,10000.0,11191.748763770745,0.0,11.917487637707458
