date,strategy_value,buyhold_value,strategy_return,buyhold_return
2020-02-21,10000.0,20338.140733575547,0.0,103.38140733575547
2020-02-24,10000.0,18821.01909273134,0.0,88.21019092731342
2020-02-25,10000.0,18056.250703130558,0.0,80.56250703130559
2020-02-26,10000.0,17579.737750222448,0.0,75.79737750222448
2020-02-27,10000.0,15326.967496542631,0.0,53.26967496542632
2020-02-28,10000.0,15078.439985941906,0.0,50.78439985941907
2020-03-02,10000.0,16785.62613203213,0.0,67.85626132032128
2020-03-03,10000.0,16828.28863930884,0.0,68.28288639308842
2020-03-04,10000.0,16918.353932448572,0.0,69.18353932448571
2020-03-05,10000.0,16354.935011038904,0.0,63.54935011038905
2020-03-06,10000.0,15879.55094191402,0.0,58.7955094191402
2020-03-09,10000.0,13724.294806062542,0.0,37.24294806062542
2020-03-10,10000.0,14566.939385528149,0.0,45.669393855281484
2020-03-11,10000.0,14316.381434072477,0.0,43.16381434072476
2020-03-12,10000.0,12653.212714124646,0.0,26.532127141246463
2020-03-13,10000.0,12338.773373480608,0.0,23.38773373480607
2020-03-16,10000.0,10046.499937162245,0.0,0.4649993716224543
2020-03-17,10000.0,9710.841714606555,0.0,-2.891582853934449
2020-03-18,10000.0,8153.766112587945,0.0,-18.462338874120555
2020-03-19,10000.0,9653.054877055642,0.0,-3.4694512294435875
2020-03-20,10000.0,9650.572366035787,0.0,-3.494276339642133
2020-03-23,10000.0,9803.16477531273,0.0,-1.9683522468726955
2020-03-24,10000.0,11399.291489804977,0.0,13.992914898049769
2020-03-25,10000.0,12172.411552795142,0.0,21.724115527951415
2020-03-26,10000.0,11922.078344792879,0.0,19.220783447928792
2020-03-27,10000.0,11610.573585333603,0.0,16.105735853336036
2020-03-30,10000.0,11334.50725191584,0.0,13.345072519158396
2020-03-31,10000.0,11828.175621767616,0.0,18.28175621767616
2020-04-01,10000.0,10870.183402282642,0.0,8.701834022826427
2020-04-02,10000.0,10258.684881391642,0.0,2.5868488139164203
2020-04-03,10000.0,10835.195754776993,0.0,8.351957547769917
2020-04-06,10000.0,11653.010057527865,0.0,16.530100575278638
2020-04-07,10000.0,12312.36343444679,0.0,23.12363434446789
2020-04-08,10000.0,12388.884705445933,0.0,23.888847054459326
2020-04-09,10000.0,12934.245361211166,0.0,29.34245361211165
2020-04-13,10000.0,14693.799315204113,0.0,46.93799315204112
2020-04-14,10000.0,16024.24310215197,0.0,60.24243102151969
2020-04-15,10000.0,16474.34611602626,0.0,64.7434611602626
2020-04-16,10000.0,16821.51662823855,0.0,68.21516628238551
2020-04-17,10000.0,17017.449004225044,0.0,70.17449004225043
2020-04-20,10000.0,16847.47449710746,0.0,68.47474497107461
2020-04-21,10000.0,15501.23021208161,0.0,55.012302120816095
2020-04-22,10000.0,16525.81236685726,0.0,65.2581236685726
2020-04-23,10000.0,15928.08261156026,0.0,59.28082611560259
2020-04-24,10000.0,16368.705068261947,0.0,63.687050682619464
2020-04-27,10000.0,18030.066799179192,0.0,80.30066799179193
2020-04-28,10000.0,17361.232865087666,0.0,73.61232865087666
2020-04-29,10000.0,18069.794725271146,0.0,80.69794725271147
2020-04-30,10000.0,17649.262266697886,0.0,76.49262266697885
2020-05-01,10000.0,15830.793237185326,0.0,58.307932371853255
2020-05-04,10000.0,17182.229870962383,0.0,71.82229870962382
2020-05-05,10000.0,17340.692088423373,0.0,73.40692088423373
2020-05-06,10000.0,17665.06405640492,0.0,76.6506405640492
2020-05-07,10000.0,17607.728643204395,0.0,76.07728643204395
2020-05-08,10000.0,18496.647124749794,0.0,84.96647124749795
2020-05-11,10000.0,18313.12988712066,0.0,83.13129887120661
2020-05-12,10000.0,18270.693414926398,0.0,82.70693414926397
2020-05-13,10000.0,17854.224421321127,0.0,78.54224421321128
2020-05-14,10000.0,18133.45007937706,0.0,81.3345007937706
2020-05-15,10000.0,18039.5473563518,0.0,80.395473563518
2020-05-18,10000.0,18365.95105681734,0.0,83.6595105681734
2020-05-19,10000.0,18239.091127141375,0.0,82.39091127141376
2020-05-20,10000.0,18409.516412794823,0.0,84.09516412794822
2020-05-21,10000.0,18681.293246162146,0.0,86.81293246162144
2020-05-22,10000.0,18439.31300317831,0.0,84.3931300317831
2020-05-26,10000.0,18484.23198639243,0.0,84.84231986392432
2020-05-27,10000.0,18514.931425476683,0.0,85.14931425476684
2020-05-28,10000.0,18189.431865340954,0.0,81.89431865340953
2020-05-29,10000.0,18848.33317209497,0.0,88.4833317209497
2020-06-01,10000.0,20272.67968206809,0.0,102.7267968206809
2020-06-02,10000.0,19899.32526590444,0.0,98.99325265904442
2020-06-03,10000.0,19930.92626206042,0.0,99.3092626206042
2020-06-04,10000.0,19511.522687270386,0.0,95.11522687270386
2020-06-05,10000.0,19991.873070064026,0.0,99.91873070064025
2020-06-08,10000.0,21442.404775617557,0.0,114.42404775617558
2020-06-09,10000.0,21233.606482737825,0.0,112.33606482737825
2020-06-10,10000.0,23138.30466713363,0.0,131.3830466713363
2020-06-11,10000.0,21959.77583002988,0.0,119.59775830029882
2020-06-12,10000.0,21111.93890181307,0.0,111.1193890181307
2020-06-15,10000.0,22367.43978845183,0.0,123.67439788451829
2020-06-16,10000.0,22169.47697161038,0.0,121.6947697161038
2020-06-17,10000.0,22387.529786580257,0.0,123.87529786580257
2020-06-18,10000.0,22662.241201132343,0.0,126.62241201132343
2020-06-19,10000.0,22593.170046450854,0.0,125.93170046450854
2020-06-22,10000.0,22444.640456327368,0.0,124.44640456327369
2020-06-23,10000.0,22613.032717867787,0.0,126.13032717867787
2020-06-24,10000.0,21689.125297187693,0.0,116.89125297187695
2020-06-25,10000.0,22256.382940111936,0.0,122.56382940111936
2020-06-26,10000.0,21664.070277019553,0.0,116.64070277019553
2020-06-29,10000.0,22783.910073686144,0.0,127.83910073686143
2020-06-30,10000.0,24374.393660891317,0.0,143.74393660891317
2020-07-01,10000.0,25273.24347814518,0.0,152.73243478145181
2020-07-02,10000.0,27282.904605057938,0.0,172.8290460505794
2020-07-06,10000.0,30960.47473050483,0.0,209.60474730504828
2020-07-07,10000.0,31373.106294224566,0.0,213.73106294224567
2020-07-08,10000.0,30831.810395056367,0.0,208.31810395056368
2020-07-09,10000.0,31472.879471248398,0.0,214.728794712484
2020-07-10,10000.0,34867.15918204233,0.0,248.6715918204233
2020-07-13,10000.0,33792.91647383721,0.0,237.92916473837212
2020-07-14,10000.0,34238.505244207656,0.0,242.38505244207659
2020-07-15,10000.0,34897.85603786849,0.0,248.97856037868493
2020-07-16,10000.0,33873.72595325775,0.0,238.73725953257753
2020-07-17,10000.0,33878.24148839064,0.0,238.7824148839064
2020-07-20,10000.0,37087.1982641539,0.0,270.871982641539
2020-07-21,10000.0,35402.36117538759,0.0,254.02361175387588
2020-07-22,10000.0,35943.43233110238,0.0,259.43432331102383
2020-07-23,10000.0,34154.30653017936,0.0,241.5430653017936
2020-07-24,10000.0,31985.733698898788,0.0,219.8573369889879
2020-07-27,10000.0,34753.165169259584,0.0,247.53165169259583
2020-07-28,10000.0,33328.59391583306,0.0,233.2859391583306
2020-07-29,10000.0,33839.19037591701,0.0,238.3919037591701
2020-07-30,10000.0,33576.89409972228,0.0,235.76894099722284
2020-07-31,10000.0,32296.336901286344,0.0,222.96336901286344
2020-08-03,10000.0,33520.68757030498,0.0,235.20687570304977
2020-08-04,10000.0,33565.83258860155,0.0,235.65832588601552
2020-08-05,10000.0,33521.13964046988,0.0,235.2113964046988
2020-08-06,10000.0,33624.07214213189,0.0,236.24072142131888
2020-08-07,10000.0,32791.81096853965,0.0,227.91810968539647
2020-08-10,10000.0,32021.173416569356,0.0,220.21173416569354
2020-08-11,10000.0,31023.90404952829,0.0,210.2390404952829
2020-08-12,10000.0,35095.36936780312,0.0,250.9536936780312
2020-08-13,10000.0,36590.59531311736,0.0,265.9059531311736
2020-08-14,10000.0,37261.23494461042,0.0,272.6123494461042
2020-08-17,10000.0,41435.63276454726,0.0,314.3563276454726
2020-08-18,10000.0,42597.00618470734,0.0,325.9700618470734
