date,close,high,low,open,volume,ticker
2020-03-24,59.65261459350586,59.848331019416534,56.6129597572638,57.110708614992014,287531200,AAPL
2020-03-25,59.32399368286133,62.399890444761496,59.02920978154729,60.587696143364745,303602000,AAPL
2020-03-26,62.445796966552734,62.50378482179249,59.526955709117544,59.5656167372231,252087200,AAPL
2020-03-27,59.86040496826172,61.82482113234886,59.69368249851185,61.07094946417779,204216800,AAPL
2020-03-30,61.568695068359375,61.740251079824446,60.26149806281595,60.585279571290975,167976400,AAPL
2020-03-31,61.44304275512695,63.42437421285298,60.889721118005006,61.75957575160097,197002000,AAPL
2020-04-01,58.210105895996094,60.0972038911912,57.78001201918498,59.56079401122782,176218400,AAPL
2020-04-02,59.18143081665039,59.234588810411715,57.24117510511811,58.072368803656616,165934000,AAPL
2020-04-03,58.330909729003906,59.36748322353769,57.7413419398106,58.66676958439928,129880000,AAPL
2020-04-06,63.41953659057617,63.57417329883105,60.25665512655962,60.62392376077119,201820400,AAPL
2020-04-07,62.685020446777344,65.64977566750463,62.5811230546705,65.43230640646736,202887200,AAPL
2020-04-08,64.28939819335938,64.60350888065241,63.119929845723,63.48477990198321,168895200,AAPL
2020-04-09,64.75332641601562,65.25591244712727,63.95838246710248,64.9248861243381,161834800,AAPL
2020-04-13,66.02428436279297,66.13301897916537,64.23141674512242,64.8306516969401,131022800,AAPL
2020-04-14,69.35872650146484,69.64868059310524,67.18409293567838,67.65526649113433,194994800,AAPL
2020-04-15,68.72564697265625,69.18473466784468,67.80747158227939,68.23514673339383,131154400,AAPL
2020-04-16,69.271728515625,69.63658597716727,68.22307301485074,69.43845097329417,157125200,AAPL
2020-04-17,68.33181762695312,69.3345712466482,66.8965588537916,68.78849422470407,215250000,AAPL
2020-04-20,66.91345977783203,68.06118282102301,66.89413295001411,67.15992291899424,130015200,AAPL
2020-04-21,64.84513854980469,66.99077762058634,64.1347578473476,66.75640021366904,180991600,AAPL
2020-04-22,66.71292877197266,67.14785254874984,65.77058900639604,66.11127511969602,116862400,AAPL
2020-04-23,66.45438385009766,68.07811050746528,66.41572281375096,66.65734876053877,124814400,AAPL
2020-04-24,68.37286376953125,68.3825308677387,66.93035721969842,66.97868533690023,126161200,AAPL
2020-04-27,68.42121124267578,68.75223755503086,67.64317552817161,68.09017755648323,117087600,AAPL
2020-04-28,67.31214904785156,69.06393705890572,67.22033738750322,68.88271760948632,112004800,AAPL
2020-04-29,69.52304077148438,69.9917957281478,68.5951979613223,68.79816288474782,137280800,AAPL
2020-04-30,70.98967742919922,71.16606696831562,69.67282086621682,70.06183497622997,183064000,AAPL
2020-05-01,69.84679412841797,72.2461373205468,69.068758508474,69.16540738463718,240616800,AAPL
2020-05-04,70.83503723144531,70.96309864089797,69.18231725189493,69.87095242016659,133568000,AAPL
2020-05-05,71.898193359375,72.72938694291523,71.14915168685677,71.29412868376939,147751200,AAPL
2020-05-06,72.6400146484375,73.27065487426464,72.21475059268822,72.59893499011841,142333600,AAPL
2020-05-07,73.3914566040039,73.73698728324429,72.96378136839786,73.26581377672255,115215200,AAPL
2020-05-08,75.13829040527344,75.19159229593362,73.72337622769179,74.05045567520663,133838400,AAPL
2020-05-11,76.32061767578125,76.81486350373997,74.4380975285037,74.64646215282984,145946400,AAPL
2020-05-12,75.44841003417969,77.45448798811958,75.32727004325628,77.00384337710936,162301200,AAPL
2020-05-13,74.53744506835938,76.54837362731435,73.46172121123148,75.62770513487014,200622400,AAPL
2020-05-14,74.99535369873047,75.05592369907653,73.05468852162736,73.77668558751988,158929200,AAPL
2020-05-15,74.55197143554688,74.59800522378177,72.73487156458532,72.7687943111998,166348400,AAPL
2020-05-18,76.30852508544922,76.68163844546383,75.18434945980863,75.87484910466534,135178400,AAPL
2020-05-19,75.8675537109375,77.17101374486556,75.83605613168199,76.32545901161194,101729600,AAPL
2020-05-20,77.3430404663086,77.41329633678234,76.68645639876391,76.72522208271401,111504800,AAPL
2020-05-21,76.76640319824219,77.74521626092047,76.52896618682993,77.20492931373624,102688800,AAPL
2020-05-22,77.26065826416016,77.34303256146072,76.40298515469343,76.50473859508931,81803200,AAPL
2020-05-26,76.73734283447266,78.55686050645615,76.68161577577496,78.37757568234818,125522000,AAPL
2020-05-27,77.07170104980469,77.21707055459125,75.8554578938175,76.59441646239908,112945200,AAPL
2020-05-28,77.1056137084961,78.36304756047794,76.47084126097369,76.74703662948228,133560800,AAPL
2020-05-29,77.03050231933594,77.80821903420895,76.67435043039059,77.34788852176631,153532400,AAPL
2020-06-01,77.97781372070312,78.09895371175787,76.85363105469186,76.9844643152945,80791200,AAPL
2020-06-02,78.33882141113281,78.36305089208805,77.2703656270627,77.71131704152964,87642800,AAPL
2020-06-03,78.77008056640625,79.03174713400516,78.08684912120862,78.65863382513984,104491200,AAPL
2020-06-04,78.0916748046875,78.89119567752222,77.71856161359257,78.5931960727843,87560400,AAPL
2020-06-05,80.3158187866211,80.37638878570603,78.31216587865904,78.34123829521202,137250400,AAPL
2020-06-08,80.79069519042969,80.82461794300563,79.30309967941871,80.01297837924804,95654400,AAPL
2020-06-09,83.34190368652344,83.734396145206,80.43939371025141,80.47089129660488,147712400,AAPL
2020-06-10,85.48606872558594,85.95366732051313,83.85067883247099,84.28920501230608,166651600,AAPL
2020-06-11,81.38186645507812,85.05483286146779,81.28011297568305,84.63084277845434,201662400,AAPL
2020-06-12,82.0844497680664,84.26496946856898,80.97481077374836,83.5187504243347,200146000,AAPL
2020-06-15,83.09961700439453,83.75135081292053,80.5774812512651,80.73981210877636,138808800,AAPL
2020-06-16,85.30193328857422,85.57329308072946,83.51875616005826,85.15172088189794,165428800,AAPL
2020-06-17,85.18323516845703,86.10632149459083,85.062095153019,86.04575148687181,114406400,AAPL
2020-06-18,85.21714782714844,85.6338697266432,84.60902265567091,85.13961645194037,96820400,AAPL
2020-06-19,84.73016357421875,86.38735791979117,83.62294217777347,85.92218445110363,264476000,AAPL
2020-06-22,86.94700622558594,87.08995051171077,85.07660467814306,85.12263846107449,135445200,AAPL
2020-06-23,88.80287170410156,90.22021092110661,87.77075672869731,88.18990371305667,212155600,AAPL
2020-06-24,87.23531341552734,89.35041992465683,86.86220024275121,88.43217689431303,192623200,AAPL
2020-06-25,88.39341735839844,88.43218303821882,86.63204475800701,87.39038219556151,137522400,AAPL
2020-06-26,85.67747497558594,88.50972868089589,85.52968033530838,88.28925300034977,205256800,AAPL
2020-06-29,87.6520767211914,87.74656949028471,85.10813618086881,85.58542817799564,130646000,AAPL
2020-06-30,88.38372802734375,88.66962400453063,87.22078715611465,87.24016629998945,140223200,AAPL
2020-07-01,88.2165756225586,89.00398569728229,88.16812405423994,88.46128081179627,110737200,AAPL
2020-07-02,88.2165756225586,89.75748041356287,88.10271110979996,89.122707936332,114041600,AAPL
2020-07-06,90.5763931274414,91.04399182339071,89.61211592036983,89.64361350812392,118655600,AAPL
2020-07-07,90.29533386230469,91.7320524889195,90.18388713248098,90.95433575857336,112424400,AAPL
2020-07-08,92.39832305908203,92.42982064230873,91.18449788463136,91.27172253001288,117092000,AAPL
2020-07-09,92.79566192626953,93.34320967936996,91.74901058829923,93.28990778547893,125642800,AAPL
2020-07-10,92.95796966552734,93.01612188144966,91.7804926547122,92.39103546841665,90257200,AAPL
2020-07-13,92.5291519165039,96.86838742692706,92.31594434218474,94.26145236714936,191649200,AAPL
2020-07-14,94.06036376953125,94.25175963929699,90.97856198164641,91.91133403395911,170989200,AAPL
2020-07-15,94.70724487304688,96.18272909779543,93.51038115292206,95.93318100843004,153198000,AAPL
2020-07-16,93.54186248779297,94.39711039249674,92.9434307316656,93.58062816600412,110577600,AAPL
2020-07-17,93.3528823852539,94.14756028670367,92.88043354830123,93.99250497104849,92186800,AAPL
2020-07-20,95.32020568847656,95.45830704424495,93.09607736485056,93.44011817142827,90318000,AAPL
2020-07-21,94.004638671875,96.18515864106797,93.75509057115264,96.110052433633,103433200,AAPL
2020-07-22,94.26871490478516,94.94952104533722,93.61940634409747,93.7066235863698,89001600,AAPL
2020-07-23,89.97795104980469,94.07974983333283,89.168736705882,94.00221845583387,197004400,AAPL
2020-07-24,89.75503540039062,90.0990762102355,86.3921882418588,88.17779782726093,185438800,AAPL
2020-07-27,91.88227081298828,91.97433840198715,90.59334674840196,90.81624022237884,121214000,AAPL
2020-07-28,90.37286376953125,91.63029754160469,90.36801343757494,91.45343048257014,103625600,AAPL
2020-07-29,92.10517120361328,92.28930638065711,90.81866491806582,90.85500544148256,90329200,AAPL
2020-07-30,93.21965026855469,93.32382888856975,90.87195660039106,91.27898520449537,158130000,AAPL
2020-07-31,102.97869110107422,103.12890351490226,97.7115189842411,99.7079111699714,374336800,AAPL
2020-08-03,105.57352447509766,108.19014587634089,104.56079571075499,104.85879541958222,308151200,AAPL
2020-08-04,106.2785415649414,107.36880152265259,105.04048696818748,105.76248400195036,173071600,AAPL
2020-08-05,106.66376495361328,106.98357631299436,105.53473931977294,105.99992015103618,121776800,AAPL
2020-08-06,110.38519287109375,110.87944616652167,106.40695920907454,106.99569786453769,202428800,AAPL
2020-08-07,107.87550354003906,110.363351174005,107.07939259345517,109.90704232526846,198045600,AAPL
2020-08-10,109.44345092773438,110.46043507725163,106.7954093213871,109.31966296937568,212403600,AAPL
2020-08-11,106.18860626220703,109.20557448641424,105.92889749318043,108.70800797992307,187902400,AAPL
2020-08-12,109.71772766113281,109.97500693123462,107.0842483400898,107.27841885849969,165598000,AAPL
2020-08-13,111.65947723388672,112.66189914855202,110.60850897963643,111.09637228607922,210082000,AAPL
2020-08-14,111.55992889404297,111.64973292886683,109.75168569136507,111.48468727529169,165565200,AAPL
2020-08-17,111.26866912841797,112.70555595050736,110.64246299694389,112.68128278727484,119561600,AAPL
2020-08-18,112.19586181640625,112.62061629597079,110.68616274132592,111.02111317320909,105633600,AAPL
2020-08-19,112.33660888671875,113.74922238512377,112.24195319013168,112.60359883769148,145538000,AAPL
2020-08-20,114.82933807373047,114.94341528440668,112.36090456064325,112.37789651709356,126907200,AAPL
2020-08-21,120.74676513671875,121.22976923366335,115.77592204362502,115.78805492165831,338054800,AAPL
2020-08-24,122.19092559814453,125.03314486284968,120.32686221834298,124.9481850882098,345937600,AAPL
2020-08-25,121.18850708007812,121.53316822878249,119.4676456893335,121.06472653687041,211495600,AAPL
2020-08-26,122.8365707397461,123.29287960664668,121.43851930194522,122.50404983764719,163022400,AAPL
2020-08-27,121.36811828613281,123.77101327398971,120.22491675397727,123.43849242247208,155552400,AAPL
2020-08-28,121.17151641845703,122.75887903183632,120.9482136928383,122.34140581995463,187630000,AAPL
2020-08-31,125.28072357177734,127.1836302061131,122.32929317534541,123.86326545477932,225702700,AAPL
2020-09-01,130.2709503173828,130.87289803905446,126.72729105741708,128.89232070779244,151948100,AAPL
2020-09-02,127.57193756103516,133.96024518458114,123.30012802751692,133.58160758872046,200119000,AAPL
2020-09-03,117.3584213256836,125.08652314181086,116.98949446613267,123.2127566068483,257599600,AAPL
2020-09-04,117.43611145019531,120.09628586271513,107.65947772486805,116.57204011831335,332607200,AAPL
2020-09-08,109.53325653076172,115.52350643380636,109.39733569135389,110.63033399373361,231366600,AAPL
2020-09-09,113.90215301513672,115.66913123084257,111.90216871799983,113.8439033465614,176940500,AAPL
2020-09-10,110.18370819091797,116.98948882652327,109.22255180899475,116.85356802128679,182274400,AAPL
2020-09-11,108.73711395263672,111.8730179088,106.79537977491105,111.23224207472906,180860300,AAPL
2020-09-14,111.9992446899414,112.55263871695288,109.51382694155708,111.37789025284532,140150100,AAPL
2020-09-15,112.17400360107422,115.36815776085928,110.30022950147779,114.88272413305843,184642000,AAPL
2020-09-16,108.86335754394531,112.62061700186764,108.77598303445264,111.8730523722857,154679000,AAPL
2020-09-17,107.12548065185547,108.93129419191115,105.54296982143195,106.52354774325607,178011000,AAPL
2020-09-18,103.7274398803711,107.64974394669376,102.9992895380195,107.18373187558059,287104900,AAPL
2020-09-21,106.87307739257812,106.97987339137704,100.09642017457678,101.49447149912258,195713800,AAPL
2020-09-22,108.55266571044922,109.57207929386054,105.97987340331184,109.39732289119372,183055400,AAPL
2020-09-23,103.99930572509766,108.84393137946276,103.65949625131259,108.36820848614498,150718700,AAPL
2020-09-24,105.06724548339844,107.03810463761715,101.94105203582586,102.1060976756968,167743300,AAPL
2020-09-25,109.00900268554688,109.16434504235312,104.5333028781218,105.27116425868894,149981400,AAPL
2020-09-28,111.61090087890625,111.96041368995603,109.49440992627346,111.65944720543573,137672400,AAPL
2020-09-29,110.76622772216797,111.95068681035575,110.26138007180892,111.21283312191778,99382200,AAPL
2020-09-30,112.43614196777344,113.84390402616219,110.30994757365427,110.4749932403561,142675200,AAPL
2020-10-01,113.38760375976562,114.2905107318788,112.45557195099242,114.21283956269843,116120400,AAPL
2020-10-02,109.7274169921875,112.00896103141628,108.95072761058432,109.60120691204848,144712000,AAPL
2020-10-05,113.10604095458984,113.25167253166546,110.24198536966455,110.59149819179417,106243800,AAPL
2020-10-06,109.86334228515625,112.73710847512729,108.97984952644627,112.32933859803765,161498200,AAPL
2020-10-07,111.7274169921875,112.18372583418271,110.80508856065056,111.2808188977388,96849000,AAPL
2020-10-08,111.62060546875,113.00894588963777,111.25167118458671,112.86331432521168,83477200,AAPL
2020-10-09,113.56233978271484,113.59146461414193,111.57205902106843,111.9215718124515,100506900,AAPL
2020-10-12,120.77588653564453,121.53316180020073,115.8050435838883,116.56231884844449,240226800,AAPL
2020-10-13,117.572021484375,121.73704283997935,116.16426694681041,121.62053610441286,262330500,AAPL
2020-10-14,117.659423828125,119.44581630770881,116.13516229019277,117.47495664988062,150712000,AAPL
2020-10-15,117.19337463378906,117.66909747078712,114.70795706091747,115.26135104884993,112559200,AAPL
2020-10-16,115.55262756347656,118.0089281560019,115.34874631090426,117.74678982617324,115393800,AAPL
2020-10-19,112.60120391845703,116.91185012257559,112.29052664782569,116.46525200898868,120639300,AAPL
2020-10-20,114.08661651611328,115.513792607474,112.2613812832418,112.81477533834804,124423700,AAPL
2020-10-21,113.46525573730469,115.25164788351834,113.05748587164362,113.27107784719725,89946000,AAPL
2020-10-22,112.37787628173828,114.601163016686,111.25166679554484,114.02834752777623,101988000,AAPL
2020-10-23,111.68858337402344,113.15459517987493,110.95072209723901,112.99925284491812,82572600,AAPL
2020-10-26,111.69829559326172,113.15459667058127,109.59150773865373,110.68859262413119,111850700,AAPL
2020-10-27,113.20310974121094,113.86329970843428,111.20312575541465,112.12544659755038,92276800,AAPL
2020-10-28,107.96044158935547,112.06721355762778,107.863356340069,111.6982866474873,143937800,AAPL
2020-10-29,111.96040344238281,113.52350020230705,108.93129515957777,109.09634821039327,146129200,AAPL
2020-10-30,105.6886215209961,108.72743369464578,104.58183332192213,107.82452675254544,190272600,AAPL
2020-11-02,105.60124969482422,107.45561008707766,104.19349484961143,105.93134848083719,122866900,AAPL
2020-11-03,107.22258758544922,108.24199381190596,105.56240538196562,106.46531227233,107624400,AAPL
2020-11-04,111.60118103027344,112.22253544210156,109.07692780633057,110.8147809731129,138235500,AAPL
2020-11-05,115.56233978271484,116.1351553723964,113.46527015302647,114.51380126430563,126387100,AAPL
2020-11-06,115.43104553222656,115.92703675245446,112.94133225108231,115.07120221763194,114457900,AAPL
2020-11-09,113.12611389160156,118.64042665215963,112.86353074963101,117.19134078148167,154515300,AAPL
2020-11-10,112.78573608398438,114.36124992222891,110.99625432436308,112.37727008295128,138023400,AAPL
2020-11-11,116.20907592773438,116.34523125447596,113.24282640096855,113.97223311704505,112295000,AAPL
2020-11-12,115.93675994873047,117.22051541325983,115.31433350652887,116.33550583009225,103162300,AAPL
2020-11-13,115.98538970947266,116.38412816982795,114.63355658842221,116.16044760960408,81581900,AAPL
2020-11-16,116.996826171875,117.66787522451466,114.90585901966058,115.65471322677983,91183000,AAPL
2020-11-17,116.11182403564453,117.35667698637204,115.69363055189307,116.26743436443991,74271000,AAPL
2020-11-18,114.78914642333984,116.52999772652923,114.75997134662337,115.35322263955022,76322100,AAPL
2020-11-19,115.38240814208984,115.79087409284412,113.60265410249275,114.36123584529591,74113000,AAPL
2020-11-20,114.11811065673828,115.50884645150772,114.0694879933699,115.3824186228592,73604300,AAPL
2020-11-23,110.72394561767578,114.39043445067523,110.6266928661709,113.96251344016258,127959300,AAPL
2020-11-24,112.00768280029297,112.66901178958845,109.49852215679763,110.78228497711366,113874200,AAPL
2020-11-25,112.84407043457031,113.54430200672213,112.00768354782322,112.37725433307455,76499200,AAPL
2020-11-27,113.38871002197266,114.26399962865095,113.02887409805055,113.36926243956174,46691300,AAPL
2020-11-30,115.78114318847656,117.64842229155751,113.60264348164121,113.75825378351841,169410200,AAPL
2020-12-01,119.35038757324219,120.07979426970195,116.7147989337566,117.68734119570294,127728200,AAPL
2020-12-02,119.70050048828125,119.98253862781858,117.57063061172147,118.66960066999447,89004200,AAPL
2020-12-03,119.56436157226562,120.38129360308123,118.85440237603919,120.12843050881996,78967600,AAPL
2020-12-04,118.89329528808594,119.48654668025314,118.18333614962214,119.23368360656494,78260400,AAPL
2020-12-07,120.35210418701172,121.14958854018184,118.89329080292673,118.95164096391939,86712000,AAPL
2020-12-08,120.96480560302734,121.54833690448348,119.7102251767506,120.9550855226028,82225500,AAPL
2020-12-09,118.4361801147461,122.49167904039832,117.67759843598037,121.1106709882911,115089200,AAPL
2020-12-10,119.85611724853516,120.4688236783502,116.85096494578069,117.19135328461722,81312200,AAPL
2020-12-11,119.04891967773438,119.38930803641776,117.23999020597732,119.06836726112641,86939800,AAPL
2020-12-14,118.4361801147461,119.96307097121003,118.20277207971995,119.23366436933412,79184500,AAPL
2020-12-15,124.36869049072266,124.3881454893434,120.72165733966631,120.92589030573652,157243700,AAPL
2020-12-16,124.30062866210938,124.84524997430788,123.08495079030278,123.91161767905837,98208600,AAPL
2020-12-17,125.16619110107422,126.02203307421959,124.52430962121518,125.3606965932024,94359800,AAPL
2020-12-18,123.18219757080078,125.55520289308356,122.65702389685748,125.41904757982878,192541500,AAPL
2020-12-21,124.70907592773438,124.78688108062977,120.06032563089732,121.5872165119075,121251600,AAPL
2020-12-22,128.25888061523438,130.71941139606707,126.09010064650239,127.99629004452623,168904800,AAPL
2020-12-23,127.3641357421875,128.7937591538707,127.1890704257709,128.5311834389707,88223700,AAPL
2020-12-24,128.346435546875,129.79552922137646,127.50032831643357,127.71428885467729,54930100,AAPL
2020-12-28,132.93678283691406,133.56892926985674,129.84409122328378,130.31092211880733,124486200,AAPL
2020-12-29,131.1667938232422,134.97915839822994,130.6513475184492,134.25948649182007,121047300,AAPL
2020-12-30,130.04837036132812,132.25604575507535,129.7371496715403,131.85729981121693,96452100,AAPL
2020-12-31,129.0466766357422,131.04039188221898,128.10330915091885,130.3985102212382,99116600,AAPL
2021-01-04,125.8567123413086,129.94138734935098,123.27947356294186,129.85386209713596,143301900,AAPL
2021-01-05,127.41273498535156,128.12270140194101,124.90357459038079,125.35095048522051,97664900,AAPL
2021-01-06,123.12384033203125,127.4516575492309,122.9098798620693,124.21309026097016,155088000,AAPL
2021-01-07,127.3252182006836,128.01572966594065,124.34924155623901,124.83551263774474,109578200,AAPL
2021-01-08,128.42422485351562,128.98830121735807,126.65419059044255,128.79378086858412,105158200,AAPL
2021-01-11,125.4384994506836,126.59582714131227,124.97168331019907,125.64273985954293,100384500,AAPL
2021-01-12,125.26345825195312,126.12902035403391,123.37672370948479,124.97169257758259,91951100,AAPL
2021-01-13,127.29605865478516,127.84067995815208,124.96196311469332,125.22453884607683,88636800,AAPL
2021-01-14,125.37044525146484,127.40305532059554,125.22455498651907,127.20854980715394,90221800,AAPL
2021-01-15,123.64903259277344,126.64446478265978,123.51287725867944,125.24400143779671,111598500,AAPL
2021-01-19,124.3200912475586,125.17593327026417,123.45452914361996,124.27146116175601,90757300,AAPL
2021-01-20,128.40475463867188,128.85213061210496,125.02031169638846,125.12729193961263,104319500,AAPL
2021-01-21,133.11181640625,135.83493692542157,129.92187989059025,130.12612023644863,120150900,AAPL
2021-01-22,135.25144958496094,136.0100313065284,131.31265074462775,132.53804856258682,114459400,AAPL
2021-01-25,138.9957275390625,141.1061423033731,132.79090363932372,139.14161777095364,157611700,AAPL
2021-01-26,139.22918701171875,140.33788486135856,137.48832763704507,139.6571080834781,98390600,AAPL
2021-01-27,138.15933227539062,140.3378319835939,136.55464370074296,139.49171024148978,140843800,AAPL
2021-01-28,133.32582092285156,138.09128711738055,132.94653001780165,135.68910643879175,142621100,AAPL
2021-01-29,128.33663940429688,132.98538863497674,126.63469102955555,132.10037191855636,177523800,AAPL
2021-02-01,130.45681762695312,131.66277536673383,127.3349504556567,130.07752674070377,106239800,AAPL
2021-02-02,131.283447265625,132.56719496294366,130.91387656436356,132.00311883358094,83305400,AAPL
2021-02-03,130.2623291015625,132.04208344252265,129.94138833452192,132.03234852121233,89880900,AAPL
2021-02-04,133.61761474609375,133.62733482885022,130.89449275235532,132.55754697261725,84183100,AAPL
2021-02-05,133.20362854003906,133.8464691818489,132.32703847356598,133.77829722031976,75693800,AAPL
2021-02-08,133.34974670410156,133.39844945852406,131.41149002924152,132.49262578464683,71297200,AAPL
2021-02-09,132.47308349609375,134.29446464954165,132.31725555721096,133.06722117017262,76774200,AAPL
2021-02-10,131.8692626953125,133.42766158836056,130.90500170826476,132.93091432442992,73046600,AAPL
2021-02-11,131.6160430908203,132.84327231685143,130.29140835043972,132.3660090757308,64280000,AAPL
2021-02-12,131.84979248046875,132.0056353585524,130.21348684657468,130.8563275721737,60145100,AAPL
2021-02-16,129.7264862060547,132.4731462786685,129.33687901923372,131.96667922879305,80576300,AAPL
2021-02-17,127.43756866455078,128.781687221056,126.10319957479774,127.83691038959827,97918500,AAPL
2021-02-18,126.33694458007812,126.61939669496834,124.09675228153843,125.84019743521674,96856700,AAPL
2021-02-19,126.49278259277344,127.31095005461351,125.4506152038684,126.85317101046176,87668800,AAPL
2021-02-22,122.72343444824219,126.34669893995918,122.33383475744539,124.68116007602796,103916400,AAPL
2021-02-23,122.58708190917969,123.4149766498793,115.31133387912055,120.54169271715817,158273000,AAPL
2021-02-24,122.09032440185547,122.29486254832105,119.05146344751515,121.69099014380231,111039900,AAPL
2021-02-25,117.84373474121094,123.17149227710611,117.40543965947438,121.43778116304092,148199500,AAPL
2021-02-26,118.10670471191406,121.6033452358005,118.04825992472897,119.40211317040608,164560400,AAPL
